,id,day,month,year,weekday,hour,minute,matchday,status,leagueName,leagueId,leagueType,stage,homeName,homeId,awayName,awayId,scoreHomeHt,scoreAwayHt,scoreHomeFt,scoreAwayFt,h2hHomeWins,h2hHomeLosses,h2hAwayWins,h2hAwayLosses,h2hDraws,h2hAvgGoals,h2hMatches
41,436306,11,5,2024,6,11,30,37.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Fulham,63,Man City,65,0.0,1.0,0.0,4.0,0.0,-5.0,0.0,0.0,0.0,21.0,5.0
42,442078,11,5,2024,6,13,30,33.0,FINISHED,Bundesliga,2002,LEAGUE,REGULAR_SEASON,1. FC Köln,1,Union Berlin,28,1.0,2.0,3.0,2.0,1.0,-3.0,1.0,-1.0,1.0,9.0,5.0
43,442080,11,5,2024,6,13,30,33.0,FINISHED,Bundesliga,2002,LEAGUE,REGULAR_SEASON,M'gladbach,18,Frankfurt,19,1.0,1.0,1.0,1.0,0.0,-2.0,0.0,0.0,3.0,13.0,5.0
44,442085,11,5,2024,6,13,30,33.0,FINISHED,Bundesliga,2002,LEAGUE,REGULAR_SEASON,Freiburg,17,Heidenheim,44,1.0,1.0,1.0,1.0,2.0,-1.0,2.0,-2.0,1.0,12.0,4.0
45,442083,11,5,2024,6,13,30,33.0,FINISHED,Bundesliga,2002,LEAGUE,REGULAR_SEASON,RB Leipzig,721,Bremen,12,0.0,1.0,1.0,1.0,3.0,0.0,3.0,-3.0,2.0,13.0,5.0
46,436311,11,5,2024,6,14,0,37.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,West Ham,563,Luton Town,389,0.0,1.0,3.0,1.0,3.0,-1.0,3.0,-3.0,1.0,13.0,5.0
47,436303,11,5,2024,6,14,0,37.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Bournemouth,1044,Brentford,402,0.0,0.0,1.0,2.0,0.0,-3.0,0.0,0.0,2.0,10.0,5.0
48,436305,11,5,2024,6,14,0,37.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Everton,62,Sheffield Utd,356,1.0,0.0,1.0,0.0,3.0,-1.0,3.0,-3.0,1.0,8.0,5.0
49,436310,11,5,2024,6,14,0,37.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Tottenham,73,Burnley,328,1.0,1.0,2.0,1.0,4.0,-1.0,4.0,-4.0,0.0,13.0,5.0
50,436312,11,5,2024,6,14,0,37.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Wolverhampton,76,Crystal Palace,354,0.0,2.0,1.0,3.0,1.0,-4.0,1.0,-1.0,0.0,16.0,5.0
51,436308,11,5,2024,6,14,0,37.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Newcastle,67,Brighton Hove,397,1.0,1.0,1.0,1.0,2.0,-1.0,2.0,-2.0,2.0,14.0,5.0
52,444613,11,5,2024,6,16,0,36.0,FINISHED,Serie A,2019,LEAGUE,REGULAR_SEASON,Napoli,113,Bologna,103,0.0,2.0,0.0,2.0,2.0,-1.0,2.0,-2.0,2.0,13.0,5.0
53,436309,11,5,2024,6,16,30,37.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Nottingham,351,Chelsea,61,1.0,1.0,2.0,3.0,1.0,-2.0,1.0,-1.0,2.0,14.0,5.0
54,442077,11,5,2024,6,16,30,33.0,FINISHED,Bundesliga,2002,LEAGUE,REGULAR_SEASON,Mainz,15,Dortmund,4,3.0,0.0,3.0,0.0,1.0,-2.0,1.0,-1.0,2.0,13.0,5.0
55,444612,11,5,2024,6,18,45,36.0,FINISHED,Serie A,2019,LEAGUE,REGULAR_SEASON,Milan,98,Cagliari,104,1.0,0.0,5.0,1.0,5.0,0.0,5.0,-5.0,0.0,21.0,5.0
56,444610,12,5,2024,7,10,30,36.0,FINISHED,Serie A,2019,LEAGUE,REGULAR_SEASON,Lazio,110,Empoli,445,1.0,0.0,2.0,0.0,3.0,0.0,3.0,-3.0,2.0,16.0,5.0
57,495747,12,5,2024,7,11,0,1.0,FINISHED,Championship,2016,LEAGUE,SEMI_FINALS,Norwich,68,Leeds United,341,0.0,0.0,0.0,0.0,0.0,-4.0,0.0,0.0,1.0,12.0,5.0
58,441775,12,5,2024,7,12,30,33.0,FINISHED,Eredivisie,2003,LEAGUE,REGULAR_SEASON,Go Ahead,718,AZ,682,0.0,2.0,0.0,3.0,0.0,-5.0,0.0,0.0,0.0,21.0,5.0
59,441771,12,5,2024,7,12,30,33.0,FINISHED,Eredivisie,2003,LEAGUE,REGULAR_SEASON,Excelsior,670,Heracles,671,1.0,0.0,4.0,0.0,2.0,-2.0,2.0,-2.0,1.0,24.0,5.0
60,441777,12,5,2024,7,12,30,33.0,FINISHED,Eredivisie,2003,LEAGUE,REGULAR_SEASON,RKC,683,Zwolle,684,0.0,0.0,1.0,1.0,1.0,-1.0,1.0,-1.0,3.0,9.0,5.0
61,441773,12,5,2024,7,12,30,33.0,FINISHED,Eredivisie,2003,LEAGUE,REGULAR_SEASON,Utrecht,676,Sparta,6806,0.0,0.0,0.0,1.0,4.0,-1.0,4.0,-4.0,0.0,14.0,5.0
62,441774,12,5,2024,7,12,30,33.0,FINISHED,Eredivisie,2003,LEAGUE,REGULAR_SEASON,Sittard,1920,PSV,674,1.0,0.0,1.0,1.0,0.0,-3.0,0.0,0.0,2.0,18.0,5.0
63,441770,12,5,2024,7,12,30,33.0,FINISHED,Eredivisie,2003,LEAGUE,REGULAR_SEASON,Ajax,678,Almere City,1911,3.0,0.0,3.0,0.0,1.0,0.0,1.0,-1.0,1.0,7.0,2.0
64,441776,12,5,2024,7,12,30,33.0,FINISHED,Eredivisie,2003,LEAGUE,REGULAR_SEASON,NEC,1915,Feyenoord,675,0.0,1.0,2.0,3.0,0.0,-4.0,0.0,0.0,1.0,28.0,5.0
65,441772,12,5,2024,7,12,30,33.0,FINISHED,Eredivisie,2003,LEAGUE,REGULAR_SEASON,Twente,666,Volendam,1919,5.0,2.0,7.0,2.0,4.0,-1.0,4.0,-4.0,0.0,20.0,5.0
66,441778,12,5,2024,7,12,30,33.0,FINISHED,Eredivisie,2003,LEAGUE,REGULAR_SEASON,Heerenveen,673,Vitesse,679,1.0,1.0,1.0,3.0,2.0,-3.0,2.0,-2.0,0.0,17.0,5.0
67,444608,12,5,2024,7,13,0,36.0,FINISHED,Serie A,2019,LEAGUE,REGULAR_SEASON,Verona,450,Torino,586,0.0,0.0,1.0,2.0,0.0,-3.0,0.0,0.0,2.0,7.0,5.0
68,444607,12,5,2024,7,13,0,36.0,FINISHED,Serie A,2019,LEAGUE,REGULAR_SEASON,Genoa,107,Sassuolo,471,0.0,1.0,2.0,1.0,2.0,-1.0,2.0,-2.0,2.0,15.0,5.0
69,495748,12,5,2024,7,13,15,1.0,FINISHED,Championship,2016,LEAGUE,SEMI_FINALS,West Brom,74,Southampton,340,0.0,0.0,0.0,0.0,1.0,-3.0,1.0,-1.0,1.0,10.0,5.0
70,442082,12,5,2024,7,13,30,33.0,FINISHED,Bundesliga,2002,LEAGUE,REGULAR_SEASON,Darmstadt,55,Hoffenheim,2,0.0,5.0,0.0,6.0,1.0,-2.0,1.0,-1.0,2.0,18.0,5.0
71,436307,12,5,2024,7,15,30,37.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Man United,66,Arsenal,57,0.0,1.0,0.0,1.0,1.0,-4.0,1.0,-1.0,0.0,18.0,5.0
72,442081,12,5,2024,7,15,30,33.0,FINISHED,Bundesliga,2002,LEAGUE,REGULAR_SEASON,Bayern,5,Wolfsburg,11,2.0,0.0,2.0,0.0,4.0,0.0,4.0,-4.0,1.0,17.0,5.0
73,444609,12,5,2024,7,16,0,36.0,FINISHED,Serie A,2019,LEAGUE,REGULAR_SEASON,Juventus,109,Salernitana,455,0.0,1.0,1.0,1.0,3.0,0.0,3.0,-3.0,2.0,19.0,5.0
74,442079,12,5,2024,7,17,30,33.0,FINISHED,Bundesliga,2002,LEAGUE,REGULAR_SEASON,Bochum,36,Leverkusen,3,0.0,2.0,0.0,5.0,1.0,-3.0,1.0,-1.0,1.0,14.0,5.0
75,444604,12,5,2024,7,18,45,36.0,FINISHED,Serie A,2019,LEAGUE,REGULAR_SEASON,Atalanta,102,Roma,100,2.0,0.0,2.0,1.0,3.0,-1.0,3.0,-3.0,1.0,11.0,5.0
76,443000,12,5,2024,7,19,0,33.0,FINISHED,Ligue 1,2015,LEAGUE,REGULAR_SEASON,PSG,524,Toulouse,511,1.0,1.0,1.0,3.0,3.0,-1.0,3.0,-3.0,1.0,16.0,5.0
77,442996,12,5,2024,7,19,0,33.0,FINISHED,Ligue 1,2015,LEAGUE,REGULAR_SEASON,Nantes,543,Lille,521,0.0,2.0,1.0,2.0,0.0,-4.0,0.0,0.0,1.0,11.0,5.0
78,442995,12,5,2024,7,19,0,33.0,FINISHED,Ligue 1,2015,LEAGUE,REGULAR_SEASON,Clermont Foot,541,Olympique Lyon,523,0.0,0.0,0.0,1.0,3.0,-2.0,3.0,-3.0,0.0,11.0,5.0
79,443001,12,5,2024,7,19,0,33.0,FINISHED,Ligue 1,2015,LEAGUE,REGULAR_SEASON,Strasbourg,576,FC Metz,545,0.0,0.0,2.0,1.0,5.0,0.0,5.0,-5.0,0.0,12.0,5.0
80,442997,12,5,2024,7,19,0,33.0,FINISHED,Ligue 1,2015,LEAGUE,REGULAR_SEASON,Montpellier,518,Monaco,548,0.0,0.0,0.0,2.0,2.0,-3.0,2.0,-2.0,0.0,15.0,5.0
81,443003,12,5,2024,7,19,0,33.0,FINISHED,Ligue 1,2015,LEAGUE,REGULAR_SEASON,Stade Rennais,529,RC Lens,546,0.0,0.0,1.0,1.0,0.0,-3.0,0.0,0.0,2.0,9.0,5.0
82,442999,12,5,2024,7,19,0,33.0,FINISHED,Ligue 1,2015,LEAGUE,REGULAR_SEASON,Marseille,516,Lorient,525,2.0,1.0,3.0,1.0,4.0,0.0,4.0,-4.0,1.0,17.0,5.0
83,444611,13,5,2024,1,16,30,36.0,FINISHED,Serie A,2019,LEAGUE,REGULAR_SEASON,Lecce,5890,Udinese,115,0.0,1.0,0.0,2.0,2.0,-1.0,2.0,-2.0,2.0,10.0,5.0
84,444605,13,5,2024,1,18,45,36.0,FINISHED,Serie A,2019,LEAGUE,REGULAR_SEASON,Fiorentina,99,Monza,5911,1.0,1.0,2.0,1.0,3.0,-1.0,3.0,-3.0,1.0,15.0,5.0
85,436304,13,5,2024,1,19,0,37.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Aston Villa,58,Liverpool,64,1.0,2.0,3.0,3.0,0.0,-3.0,0.0,0.0,2.0,18.0,5.0
86,436281,14,5,2024,2,19,0,34.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Tottenham,73,Man City,65,0.0,0.0,0.0,2.0,1.0,-3.0,1.0,-1.0,1.0,16.0,5.0
87,494839,14,5,2024,2,22,0,5.0,IN_PLAY,Copa Libertadores,2152,CUP,GROUP_STAGE,LDU de Quito,4528,Junior,4439,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.0,3.0,2.0
88,494875,14,5,2024,2,22,0,5.0,IN_PLAY,Copa Libertadores,2152,CUP,GROUP_STAGE,Peñarol,5184,Mineiro,1766,0.0,0.0,0.0,0.0,1.0,-1.0,1.0,-1.0,0.0,7.0,2.0
89,494816,14,5,2024,2,22,0,5.0,IN_PLAY,Copa Libertadores,2152,CUP,GROUP_STAGE,Talleres,2073,Cobresal,7913,0.0,0.0,0.0,0.0,2.0,0.0,2.0,-2.0,0.0,3.0,2.0
90,494847,25,4,2024,4,0,30,3.0,FINISHED,Copa Libertadores,2152,CUP,GROUP_STAGE,Club Bolívar,4261,Flamengo,1783,1.0,1.0,2.0,1.0,1.0,0.0,1.0,-1.0,0.0,3.0,1.0
91,494859,25,4,2024,4,0,30,3.0,FINISHED,Copa Libertadores,2152,CUP,GROUP_STAGE,Independiente,6989,Palmeiras,1769,2.0,1.0,2.0,3.0,0.0,-3.0,0.0,0.0,0.0,11.0,3.0
92,494884,25,4,2024,4,0,30,3.0,FINISHED,Copa Libertadores,2152,CUP,GROUP_STAGE,Libertad,9379,River Plate,6667,1.0,1.0,1.0,2.0,0.0,-2.0,0.0,0.0,0.0,5.0,2.0
93,441754,25,4,2024,4,16,55,31.0,FINISHED,Eredivisie,2003,LEAGUE,REGULAR_SEASON,Heerenveen,673,PSV,674,0.0,5.0,0.0,8.0,0.0,-4.0,0.0,0.0,1.0,21.0,5.0
94,444573,25,4,2024,4,18,0,32.0,FINISHED,Serie A,2019,LEAGUE,REGULAR_SEASON,Udinese,115,Roma,100,1.0,0.0,1.0,2.0,1.0,-3.0,1.0,-1.0,1.0,16.0,5.0
95,441753,25,4,2024,4,19,0,31.0,FINISHED,Eredivisie,2003,LEAGUE,REGULAR_SEASON,Go Ahead,718,Feyenoord,675,1.0,2.0,1.0,3.0,0.0,-5.0,0.0,0.0,0.0,19.0,5.0
96,436224,25,4,2024,4,19,0,29.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Brighton Hove,397,Man City,65,0.0,3.0,0.0,4.0,0.0,-4.0,0.0,0.0,1.0,16.0,5.0
97,494800,25,4,2024,4,22,0,3.0,FINISHED,Copa Libertadores,2152,CUP,GROUP_STAGE,Cerro Porteño,9373,Fluminense,1765,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,1.0,3.0,3.0
98,494812,25,4,2024,4,22,0,3.0,FINISHED,Copa Libertadores,2152,CUP,GROUP_STAGE,Cobresal,7913,Talleres,2073,0.0,2.0,0.0,2.0,0.0,-2.0,0.0,0.0,0.0,3.0,2.0
99,494811,26,4,2024,5,0,0,3.0,FINISHED,Copa Libertadores,2152,CUP,GROUP_STAGE,Barcelona SC,4520,São Paulo,1776,0.0,1.0,0.0,2.0,0.0,-1.0,0.0,0.0,0.0,2.0,1.0
100,494848,26,4,2024,5,0,0,3.0,FINISHED,Copa Libertadores,2152,CUP,GROUP_STAGE,Palestino,4460,Millonarios,4444,2.0,1.0,3.0,1.0,1.0,0.0,1.0,-1.0,1.0,6.0,2.0
101,442064,26,4,2024,5,18,30,31.0,FINISHED,Bundesliga,2002,LEAGUE,REGULAR_SEASON,Bochum,36,Hoffenheim,2,2.0,0.0,3.0,2.0,3.0,-2.0,3.0,-3.0,0.0,24.0,5.0
102,444587,26,4,2024,5,18,45,34.0,FINISHED,Serie A,2019,LEAGUE,REGULAR_SEASON,Frosinone,470,Salernitana,455,2.0,0.0,3.0,0.0,2.0,-1.0,2.0,-2.0,2.0,7.0,5.0
103,437213,26,4,2024,5,19,0,45.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,QPR,69,Leeds United,341,2.0,0.0,4.0,0.0,3.0,-2.0,3.0,-3.0,0.0,9.0,5.0
104,442980,26,4,2024,5,19,0,31.0,FINISHED,Ligue 1,2015,LEAGUE,REGULAR_SEASON,Montpellier,518,Nantes,543,1.0,1.0,1.0,1.0,1.0,-3.0,1.0,-1.0,1.0,12.0,5.0
105,436291,27,4,2024,6,11,30,35.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,West Ham,563,Liverpool,64,1.0,0.0,2.0,2.0,0.0,-4.0,0.0,0.0,1.0,18.0,5.0
106,444592,27,4,2024,6,13,0,34.0,FINISHED,Serie A,2019,LEAGUE,REGULAR_SEASON,Lecce,5890,Monza,5911,0.0,0.0,1.0,1.0,2.0,0.0,2.0,-2.0,3.0,8.0,5.0
107,442062,27,4,2024,6,13,30,31.0,FINISHED,Bundesliga,2002,LEAGUE,REGULAR_SEASON,Freiburg,17,Wolfsburg,11,1.0,0.0,1.0,2.0,3.0,-2.0,3.0,-3.0,0.0,17.0,5.0
108,442059,27,4,2024,6,13,30,31.0,FINISHED,Bundesliga,2002,LEAGUE,REGULAR_SEASON,RB Leipzig,721,Dortmund,4,2.0,1.0,4.0,1.0,4.0,-1.0,4.0,-4.0,0.0,18.0,5.0
109,442065,27,4,2024,6,13,30,31.0,FINISHED,Bundesliga,2002,LEAGUE,REGULAR_SEASON,Augsburg,16,Bremen,12,0.0,0.0,0.0,3.0,3.0,-2.0,3.0,-3.0,0.0,11.0,5.0
110,442061,27,4,2024,6,13,30,31.0,FINISHED,Bundesliga,2002,LEAGUE,REGULAR_SEASON,Bayern,5,Frankfurt,19,1.0,1.0,2.0,1.0,3.0,-1.0,3.0,-3.0,1.0,19.0,5.0
111,436287,27,4,2024,6,14,0,35.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Man United,66,Burnley,328,0.0,0.0,1.0,1.0,3.0,0.0,3.0,-3.0,2.0,11.0,5.0
112,437211,27,4,2024,6,14,0,45.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Norwich,68,Swansea,72,2.0,1.0,2.0,2.0,1.0,-3.0,1.0,-1.0,1.0,13.0,5.0
113,437207,27,4,2024,6,14,0,45.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Southampton,340,Stoke,70,0.0,1.0,0.0,1.0,1.0,-3.0,1.0,-1.0,1.0,6.0,5.0
114,437203,27,4,2024,6,14,0,45.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Blackburn,59,Coventry City,1076,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,3.0,8.0,5.0
115,437209,27,4,2024,6,14,0,45.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Huddersfield,394,Birmingham,332,0.0,1.0,1.0,1.0,2.0,-2.0,2.0,-2.0,1.0,15.0,5.0
116,437205,27,4,2024,6,14,0,45.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Cardiff,715,Middlesbrough,343,0.0,1.0,1.0,4.0,1.0,-4.0,1.0,-1.0,0.0,18.0,5.0
