id,date,status,league_name,league_type,stage,home_team,home_team_id,away_team,away_team_id,score_home_ht,score_away_ht,score_home_ft,score_away_ft
436133,2023-12-30T15:00:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Aston Villa,58,Burnley,328,2,1,3,2
436142,2023-12-30T15:00:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Wolverhampton,76,Everton,62,1,0,3,0
436134,2023-12-30T15:00:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Crystal Palace,354,Brentford,402,2,1,3,1
436139,2023-12-30T17:30:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Nottingham,351,Man United,66,0,0,2,1
436135,2023-12-31T14:00:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Fulham,63,Arsenal,57,1,1,2,1
436140,2023-12-31T14:00:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Tottenham,73,Bournemouth,1044,1,0,3,1
436114,2023-12-21T20:00:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Crystal Palace,354,Brighton Hove,397,1,0,1,1
436113,2023-12-22T20:00:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Aston Villa,58,Sheffield Utd,356,0,0,1,1
436121,2023-12-23T12:30:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,West Ham,563,Man United,66,0,0,2,0
436119,2023-12-23T15:00:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Nottingham,351,Bournemouth,1044,0,0,2,3
436120,2023-12-23T15:00:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Tottenham,73,Everton,62,2,0,2,1
436115,2023-12-23T15:00:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Fulham,63,Burnley,328,0,0,0,2
436117,2023-12-23T15:00:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Luton Town,389,Newcastle,67,1,0,1,0
436116,2023-12-23T17:30:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Liverpool,64,Arsenal,57,1,1,1,1
436122,2023-12-24T13:00:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Wolverhampton,76,Chelsea,61,0,0,2,1
436131,2023-12-26T12:30:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Newcastle,67,Nottingham,351,1,1,1,3
436123,2023-12-26T15:00:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Bournemouth,1044,Fulham,63,1,0,3,0
436132,2023-12-26T15:00:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Sheffield Utd,356,Luton Town,389,0,1,2,3
436127,2023-12-26T17:30:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Burnley,328,Liverpool,64,0,1,0,2
436130,2023-12-26T20:00:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Man United,66,Aston Villa,58,0,2,3,2
436125,2023-12-27T19:30:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Brentford,402,Wolverhampton,76,1,3,1,4
436128,2023-12-27T19:30:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Chelsea,61,Crystal Palace,354,1,1,2,1
436129,2023-12-27T20:15:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Everton,62,Man City,65,1,0,1,3
436126,2023-12-28T19:30:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Brighton Hove,397,Tottenham,73,2,0,4,2
436124,2023-12-28T20:15:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Arsenal,57,West Ham,563,0,1,0,2
436137,2023-12-30T12:30:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Luton Town,389,Chelsea,61,0,2,2,3
436133,2023-12-30T15:00:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Aston Villa,58,Burnley,328,2,1,3,2
436142,2023-12-30T15:00:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Wolverhampton,76,Everton,62,1,0,3,0
436134,2023-12-30T15:00:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Crystal Palace,354,Brentford,402,2,1,3,1
436138,2023-12-30T15:00:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Man City,65,Sheffield Utd,356,1,0,2,0
436139,2023-12-30T17:30:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Nottingham,351,Man United,66,0,0,2,1
436114,2023-12-21T20:00:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Crystal Palace,354,Brighton Hove,397,1,0,1,1
436113,2023-12-22T20:00:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Aston Villa,58,Sheffield Utd,356,0,0,1,1
436121,2023-12-23T12:30:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,West Ham,563,Man United,66,0,0,2,0
436120,2023-12-23T15:00:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Tottenham,73,Everton,62,2,0,2,1
436115,2023-12-23T15:00:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Fulham,63,Burnley,328,0,0,0,2
436117,2023-12-23T15:00:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Luton Town,389,Newcastle,67,1,0,1,0
436119,2023-12-23T15:00:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Nottingham,351,Bournemouth,1044,0,0,2,3
436116,2023-12-23T17:30:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Liverpool,64,Arsenal,57,1,1,1,1
436122,2023-12-24T13:00:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Wolverhampton,76,Chelsea,61,0,0,2,1
436131,2023-12-26T12:30:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Newcastle,67,Nottingham,351,1,1,1,3
436132,2023-12-26T15:00:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Sheffield Utd,356,Luton Town,389,0,1,2,3
436123,2023-12-26T15:00:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Bournemouth,1044,Fulham,63,1,0,3,0
436127,2023-12-26T17:30:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Burnley,328,Liverpool,64,0,1,0,2
436130,2023-12-26T20:00:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Man United,66,Aston Villa,58,0,2,3,2
436128,2023-12-27T19:30:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Chelsea,61,Crystal Palace,354,1,1,2,1
436125,2023-12-27T19:30:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Brentford,402,Wolverhampton,76,1,3,1,4
436129,2023-12-27T20:15:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Everton,62,Man City,65,1,0,1,3
436126,2023-12-28T19:30:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Brighton Hove,397,Tottenham,73,2,0,4,2
436124,2023-12-28T20:15:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Arsenal,57,West Ham,563,0,1,0,2
436114,2023-12-21T20:00:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Crystal Palace,354,Brighton Hove,397,1,0,1,1
436113,2023-12-22T20:00:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Aston Villa,58,Sheffield Utd,356,0,0,1,1
436121,2023-12-23T12:30:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,West Ham,563,Man United,66,0,0,2,0
436120,2023-12-23T15:00:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Tottenham,73,Everton,62,2,0,2,1
436115,2023-12-23T15:00:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Fulham,63,Burnley,328,0,0,0,2
436117,2023-12-23T15:00:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Luton Town,389,Newcastle,67,1,0,1,0
436119,2023-12-23T15:00:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Nottingham,351,Bournemouth,1044,0,0,2,3
436116,2023-12-23T17:30:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Liverpool,64,Arsenal,57,1,1,1,1
436122,2023-12-24T13:00:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Wolverhampton,76,Chelsea,61,0,0,2,1
436131,2023-12-26T12:30:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Newcastle,67,Nottingham,351,1,1,1,3
436132,2023-12-26T15:00:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Sheffield Utd,356,Luton Town,389,0,1,2,3
436123,2023-12-26T15:00:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Bournemouth,1044,Fulham,63,1,0,3,0
436127,2023-12-26T17:30:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Burnley,328,Liverpool,64,0,1,0,2
436130,2023-12-26T20:00:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Man United,66,Aston Villa,58,0,2,3,2
436128,2023-12-27T19:30:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Chelsea,61,Crystal Palace,354,1,1,2,1
436125,2023-12-27T19:30:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Brentford,402,Wolverhampton,76,1,3,1,4
436129,2023-12-27T20:15:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Everton,62,Man City,65,1,0,1,3
436104,2023-12-17T14:00:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Arsenal,57,Brighton Hove,397,0,0,2,0
436105,2023-12-17T14:00:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Brentford,402,Aston Villa,58,1,0,1,2
436112,2023-12-17T14:00:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,West Ham,563,Wolverhampton,76,2,0,3,0
436108,2023-12-17T16:30:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Liverpool,64,Man United,66,0,0,0,0
436114,2023-12-21T20:00:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Crystal Palace,354,Brighton Hove,397,1,0,1,1
436113,2023-12-22T20:00:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Aston Villa,58,Sheffield Utd,356,0,0,1,1
436121,2023-12-23T12:30:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,West Ham,563,Man United,66,0,0,2,0
436115,2023-12-23T15:00:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Fulham,63,Burnley,328,0,0,0,2
436117,2023-12-23T15:00:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Luton Town,389,Newcastle,67,1,0,1,0
436120,2023-12-23T15:00:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Tottenham,73,Everton,62,2,0,2,1
436119,2023-12-23T15:00:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Nottingham,351,Bournemouth,1044,0,0,2,3
436116,2023-12-23T17:30:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Liverpool,64,Arsenal,57,1,1,1,1
436122,2023-12-24T13:00:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Wolverhampton,76,Chelsea,61,0,0,2,1
436131,2023-12-26T12:30:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Newcastle,67,Nottingham,351,1,1,1,3
436123,2023-12-26T15:00:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Bournemouth,1044,Fulham,63,1,0,3,0
436132,2023-12-26T15:00:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Sheffield Utd,356,Luton Town,389,0,1,2,3
436127,2023-12-26T17:30:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Burnley,328,Liverpool,64,0,1,0,2
436130,2023-12-26T20:00:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Man United,66,Aston Villa,58,0,2,3,2
436109,2023-12-16T15:00:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Man City,65,Crystal Palace,354,1,0,2,2
436107,2023-12-16T15:00:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Chelsea,61,Sheffield Utd,356,0,0,2,0
436110,2023-12-16T15:00:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Newcastle,67,Fulham,63,0,0,3,0
436106,2023-12-16T17:30:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Burnley,328,Everton,62,0,2,0,2
436104,2023-12-17T14:00:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Arsenal,57,Brighton Hove,397,0,0,2,0
436112,2023-12-17T14:00:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,West Ham,563,Wolverhampton,76,2,0,3,0
436105,2023-12-17T14:00:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Brentford,402,Aston Villa,58,1,0,1,2
436108,2023-12-17T16:30:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Liverpool,64,Man United,66,0,0,0,0
436114,2023-12-21T20:00:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Crystal Palace,354,Brighton Hove,397,1,0,1,1
436113,2023-12-22T20:00:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Aston Villa,58,Sheffield Utd,356,0,0,1,1
436121,2023-12-23T12:30:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,West Ham,563,Man United,66,0,0,2,0
436120,2023-12-23T15:00:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Tottenham,73,Everton,62,2,0,2,1
436119,2023-12-23T15:00:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Nottingham,351,Bournemouth,1044,0,0,2,3
436117,2023-12-23T15:00:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Luton Town,389,Newcastle,67,1,0,1,0
436115,2023-12-23T15:00:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Fulham,63,Burnley,328,0,0,0,2
436116,2023-12-23T17:30:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Liverpool,64,Arsenal,57,1,1,1,1
436122,2023-12-24T13:00:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Wolverhampton,76,Chelsea,61,0,0,2,1
436111,2023-12-15T20:00:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Nottingham,351,Tottenham,73,0,1,0,2
436107,2023-12-16T15:00:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Chelsea,61,Sheffield Utd,356,0,0,2,0
436109,2023-12-16T15:00:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Man City,65,Crystal Palace,354,1,0,2,2
436110,2023-12-16T15:00:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Newcastle,67,Fulham,63,0,0,3,0
436106,2023-12-16T17:30:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Burnley,328,Everton,62,0,2,0,2
436104,2023-12-17T14:00:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Arsenal,57,Brighton Hove,397,0,0,2,0
436112,2023-12-17T14:00:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,West Ham,563,Wolverhampton,76,2,0,3,0
436105,2023-12-17T14:00:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Brentford,402,Aston Villa,58,1,0,1,2
436108,2023-12-17T16:30:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Liverpool,64,Man United,66,0,0,0,0
436114,2023-12-21T20:00:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Crystal Palace,354,Brighton Hove,397,1,0,1,1
436113,2023-12-22T20:00:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Aston Villa,58,Sheffield Utd,356,0,0,1,1
436121,2023-12-23T12:30:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,West Ham,563,Man United,66,0,0,2,0
436119,2023-12-23T15:00:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Nottingham,351,Bournemouth,1044,0,0,2,3
436115,2023-12-23T15:00:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Fulham,63,Burnley,328,0,0,0,2
436120,2023-12-23T15:00:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Tottenham,73,Everton,62,2,0,2,1
436117,2023-12-23T15:00:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Luton Town,389,Newcastle,67,1,0,1,0
436116,2023-12-23T17:30:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Liverpool,64,Arsenal,57,1,1,1,1
436111,2023-12-15T20:00:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Nottingham,351,Tottenham,73,0,1,0,2
436107,2023-12-16T15:00:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Chelsea,61,Sheffield Utd,356,0,0,2,0
436109,2023-12-16T15:00:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Man City,65,Crystal Palace,354,1,0,2,2
436110,2023-12-16T15:00:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Newcastle,67,Fulham,63,0,0,3,0
436106,2023-12-16T17:30:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Burnley,328,Everton,62,0,2,0,2
436105,2023-12-17T14:00:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Brentford,402,Aston Villa,58,1,0,1,2
436112,2023-12-17T14:00:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,West Ham,563,Wolverhampton,76,2,0,3,0
436104,2023-12-17T14:00:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Arsenal,57,Brighton Hove,397,0,0,2,0
436108,2023-12-17T16:30:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Liverpool,64,Man United,66,0,0,0,0
436114,2023-12-21T20:00:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Crystal Palace,354,Brighton Hove,397,1,0,1,1
436113,2023-12-22T20:00:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Aston Villa,58,Sheffield Utd,356,0,0,1,1
436111,2023-12-15T20:00:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Nottingham,351,Tottenham,73,0,1,0,2
436110,2023-12-16T15:00:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Newcastle,67,Fulham,63,0,0,3,0
436109,2023-12-16T15:00:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Man City,65,Crystal Palace,354,1,0,2,2
436107,2023-12-16T15:00:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Chelsea,61,Sheffield Utd,356,0,0,2,0
436106,2023-12-16T17:30:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Burnley,328,Everton,62,0,2,0,2
436104,2023-12-17T14:00:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Arsenal,57,Brighton Hove,397,0,0,2,0
436112,2023-12-17T14:00:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,West Ham,563,Wolverhampton,76,2,0,3,0
436105,2023-12-17T14:00:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Brentford,402,Aston Villa,58,1,0,1,2
436108,2023-12-17T16:30:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Liverpool,64,Man United,66,0,0,0,0
436114,2023-12-21T20:00:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Crystal Palace,354,Brighton Hove,397,1,0,1,1
436111,2023-12-15T20:00:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Nottingham,351,Tottenham,73,0,1,0,2
436110,2023-12-16T15:00:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Newcastle,67,Fulham,63,0,0,3,0
436109,2023-12-16T15:00:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Man City,65,Crystal Palace,354,1,0,2,2
436107,2023-12-16T15:00:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Chelsea,61,Sheffield Utd,356,0,0,2,0
436106,2023-12-16T17:30:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Burnley,328,Everton,62,0,2,0,2
436104,2023-12-17T14:00:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Arsenal,57,Brighton Hove,397,0,0,2,0
436105,2023-12-17T14:00:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Brentford,402,Aston Villa,58,1,0,1,2
436112,2023-12-17T14:00:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,West Ham,563,Wolverhampton,76,2,0,3,0
436108,2023-12-17T16:30:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Liverpool,64,Man United,66,0,0,0,0
436085,2023-12-07T19:30:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Everton,62,Newcastle,67,0,0,3,0
436089,2023-12-07T20:15:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Tottenham,73,West Ham,563,1,0,1,2
436095,2023-12-09T12:30:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Crystal Palace,354,Liverpool,64,0,0,1,2
436100,2023-12-09T15:00:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Sheffield Utd,356,Brentford,402,1,0,1,0
436102,2023-12-09T15:00:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Wolverhampton,76,Nottingham,351,1,1,1,1
436099,2023-12-09T15:00:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Man United,66,Bournemouth,1044,0,1,0,3
436094,2023-12-09T15:00:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Brighton Hove,397,Burnley,328,0,1,1,1
436093,2023-12-09T17:30:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Aston Villa,58,Arsenal,57,1,0,1,0
436096,2023-12-10T14:00:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Everton,62,Chelsea,61,0,0,2,0
436098,2023-12-10T14:00:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Luton Town,389,Man City,65,1,0,1,2
436097,2023-12-10T14:00:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Fulham,63,West Ham,563,3,0,5,0
436101,2023-12-10T16:30:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Tottenham,73,Newcastle,67,2,0,4,1
436111,2023-12-15T20:00:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Nottingham,351,Tottenham,73,0,1,0,2
436110,2023-12-16T15:00:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Newcastle,67,Fulham,63,0,0,3,0
436107,2023-12-16T15:00:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Chelsea,61,Sheffield Utd,356,0,0,2,0
436109,2023-12-16T15:00:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Man City,65,Crystal Palace,354,1,0,2,2
436106,2023-12-16T17:30:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Burnley,328,Everton,62,0,2,0,2
436084,2023-12-06T19:30:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Brighton Hove,397,Brentford,402,1,1,2,1
436086,2023-12-06T19:30:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Fulham,63,Nottingham,351,2,0,5,0
436091,2023-12-06T19:30:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Crystal Palace,354,Bournemouth,1044,0,1,0,2
436088,2023-12-06T19:30:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Sheffield Utd,356,Liverpool,64,0,1,0,2
436092,2023-12-06T20:15:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Man United,66,Chelsea,61,1,1,2,1
436083,2023-12-06T20:15:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Aston Villa,58,Man City,65,0,0,1,0
436085,2023-12-07T19:30:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Everton,62,Newcastle,67,0,0,3,0
436089,2023-12-07T20:15:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Tottenham,73,West Ham,563,1,0,1,2
436095,2023-12-09T12:30:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Crystal Palace,354,Liverpool,64,0,0,1,2
436099,2023-12-09T15:00:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Man United,66,Bournemouth,1044,0,1,0,3
436094,2023-12-09T15:00:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Brighton Hove,397,Burnley,328,0,1,1,1
436102,2023-12-09T15:00:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Wolverhampton,76,Nottingham,351,1,1,1,1
436100,2023-12-09T15:00:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Sheffield Utd,356,Brentford,402,1,0,1,0
436093,2023-12-09T17:30:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Aston Villa,58,Arsenal,57,1,0,1,0
436097,2023-12-10T14:00:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Fulham,63,West Ham,563,3,0,5,0
436098,2023-12-10T14:00:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Luton Town,389,Man City,65,1,0,1,2
436096,2023-12-10T14:00:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Everton,62,Chelsea,61,0,0,2,0
436101,2023-12-10T16:30:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Tottenham,73,Newcastle,67,2,0,4,1
436111,2023-12-15T20:00:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Nottingham,351,Tottenham,73,0,1,0,2
436090,2023-12-05T19:30:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Wolverhampton,76,Burnley,328,1,0,1,0
436087,2023-12-05T20:15:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Luton Town,389,Arsenal,57,1,2,3,4
436086,2023-12-06T19:30:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Fulham,63,Nottingham,351,2,0,5,0
436088,2023-12-06T19:30:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Sheffield Utd,356,Liverpool,64,0,1,0,2
436084,2023-12-06T19:30:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Brighton Hove,397,Brentford,402,1,1,2,1
436091,2023-12-06T19:30:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Crystal Palace,354,Bournemouth,1044,0,1,0,2
436092,2023-12-06T20:15:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Man United,66,Chelsea,61,1,1,2,1
436083,2023-12-06T20:15:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Aston Villa,58,Man City,65,0,0,1,0
436085,2023-12-07T19:30:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Everton,62,Newcastle,67,0,0,3,0
436089,2023-12-07T20:15:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Tottenham,73,West Ham,563,1,0,1,2
