,id,day,month,year,weekday,hour,minute,matchday,status,leagueId,leagueType,homeId,awayId,scoreHomeHt,scoreAwayHt,scoreHomeFt,scoreAwayFt,h2hHomeWins,h2hHomeLosses,h2hAwayWins,h2hAwayLosses,h2hDraws,h2hAvgGoals,h2hMatches
0,417220,31,8,2022,3,19,0,5.0,FINISHED,2015,LEAGUE,529,512,0.0,0.0,3.0,1.0,3.0,-1.0,1.0,-3.0,1.0,18.0,5.0
1,417221,31,8,2022,3,17,0,5.0,FINISHED,2015,LEAGUE,576,543,1.0,0.0,1.0,1.0,3.0,-1.0,1.0,-3.0,1.0,12.0,5.0
2,417222,31,8,2022,3,19,0,5.0,FINISHED,2015,LEAGUE,546,525,2.0,1.0,5.0,2.0,3.0,-1.0,1.0,-3.0,1.0,15.0,5.0
3,417223,31,8,2022,3,19,0,5.0,FINISHED,2015,LEAGUE,516,541,0.0,0.0,1.0,0.0,4.0,-1.0,1.0,-4.0,0.0,14.0,5.0
4,417224,31,8,2022,3,17,0,5.0,FINISHED,2015,LEAGUE,523,519,1.0,0.0,2.0,1.0,3.0,-2.0,2.0,-3.0,0.0,16.0,5.0
5,417225,31,8,2022,3,17,0,5.0,FINISHED,2015,LEAGUE,518,510,1.0,0.0,2.0,0.0,3.0,-1.0,1.0,-3.0,1.0,10.0,5.0
6,417226,31,8,2022,3,19,0,5.0,FINISHED,2015,LEAGUE,521,522,1.0,2.0,1.0,2.0,1.0,-3.0,3.0,-1.0,1.0,14.0,5.0
7,417227,31,8,2022,3,17,0,5.0,FINISHED,2015,LEAGUE,532,547,0.0,2.0,2.0,4.0,1.0,-2.0,2.0,-1.0,2.0,14.0,5.0
8,417228,31,8,2022,3,17,0,5.0,FINISHED,2015,LEAGUE,548,531,1.0,2.0,2.0,4.0,3.0,-1.0,1.0,-3.0,1.0,19.0,5.0
9,417229,28,8,2022,7,13,0,4.0,FINISHED,2015,LEAGUE,531,532,1.0,0.0,3.0,1.0,1.0,-4.0,4.0,-1.0,0.0,18.0,5.0
10,417230,28,8,2022,7,15,5,4.0,FINISHED,2015,LEAGUE,547,523,1.0,0.0,1.0,1.0,1.0,-1.0,1.0,-1.0,3.0,9.0,5.0
11,417231,28,8,2022,7,13,0,4.0,FINISHED,2015,LEAGUE,512,518,0.0,5.0,0.0,7.0,3.0,-2.0,2.0,-3.0,0.0,19.0,5.0
12,417232,27,8,2022,6,19,0,4.0,FINISHED,2015,LEAGUE,546,529,0.0,0.0,2.0,1.0,3.0,0.0,0.0,-3.0,2.0,9.0,5.0
13,417233,28,8,2022,7,18,45,4.0,FINISHED,2015,LEAGUE,524,548,0.0,1.0,1.0,1.0,1.0,-2.0,2.0,-1.0,2.0,16.0,5.0
14,417234,28,8,2022,7,13,0,4.0,FINISHED,2015,LEAGUE,522,516,0.0,3.0,0.0,3.0,2.0,-2.0,2.0,-2.0,1.0,15.0,5.0
15,417235,28,8,2022,7,11,0,4.0,FINISHED,2015,LEAGUE,543,511,0.0,1.0,3.0,1.0,3.0,-1.0,1.0,-3.0,1.0,13.0,5.0
16,417236,28,8,2022,7,13,0,4.0,FINISHED,2015,LEAGUE,525,541,2.0,0.0,2.0,1.0,2.0,-2.0,2.0,-2.0,1.0,10.0,5.0
17,417237,27,8,2022,6,15,0,4.0,FINISHED,2015,LEAGUE,519,576,1.0,0.0,1.0,0.0,1.0,-3.0,3.0,-1.0,1.0,10.0,5.0
18,417238,26,8,2022,5,19,0,4.0,FINISHED,2015,LEAGUE,510,521,0.0,2.0,1.0,3.0,0.0,-5.0,5.0,0.0,0.0,19.0,5.0
19,417239,21,8,2022,7,13,0,3.0,FINISHED,2015,LEAGUE,511,525,1.0,1.0,2.0,2.0,2.0,-1.0,1.0,-2.0,2.0,11.0,5.0
20,417240,21,8,2022,7,15,5,3.0,FINISHED,2015,LEAGUE,529,510,1.0,0.0,2.0,1.0,3.0,-1.0,1.0,-3.0,1.0,16.0,5.0
21,417241,21,8,2022,7,11,0,3.0,FINISHED,2015,LEAGUE,576,547,1.0,0.0,1.0,1.0,2.0,-1.0,1.0,-2.0,2.0,13.0,5.0
22,417242,20,8,2022,6,19,0,3.0,FINISHED,2015,LEAGUE,516,543,0.0,0.0,2.0,1.0,4.0,0.0,0.0,-4.0,1.0,14.0,5.0
23,417243,19,8,2022,5,19,0,3.0,FINISHED,2015,LEAGUE,523,531,1.0,1.0,4.0,1.0,5.0,0.0,0.0,-5.0,0.0,17.0,5.0
24,417244,21,8,2022,7,13,0,3.0,FINISHED,2015,LEAGUE,518,519,1.0,0.0,1.0,2.0,3.0,-2.0,2.0,-3.0,0.0,13.0,5.0
25,417245,21,8,2022,7,18,45,3.0,FINISHED,2015,LEAGUE,521,524,0.0,4.0,1.0,7.0,0.0,-4.0,4.0,0.0,1.0,27.0,5.0
26,417246,21,8,2022,7,13,0,3.0,FINISHED,2015,LEAGUE,541,522,1.0,0.0,1.0,0.0,3.0,-1.0,1.0,-3.0,1.0,6.0,5.0
27,417247,21,8,2022,7,13,0,3.0,FINISHED,2015,LEAGUE,532,512,0.0,2.0,1.0,3.0,1.0,-2.0,2.0,-1.0,2.0,11.0,5.0
28,417248,20,8,2022,6,15,0,3.0,FINISHED,2015,LEAGUE,548,546,1.0,2.0,1.0,4.0,2.0,-2.0,2.0,-2.0,1.0,20.0,5.0
29,417249,14,8,2022,7,13,0,2.0,FINISHED,2015,LEAGUE,531,511,0.0,1.0,0.0,3.0,0.0,-3.0,3.0,0.0,2.0,11.0,5.0
30,417250,14,8,2022,7,13,0,2.0,FINISHED,2015,LEAGUE,547,541,2.0,0.0,2.0,4.0,1.0,-3.0,3.0,-1.0,1.0,14.0,5.0
31,417251,14,8,2022,7,18,45,2.0,FINISHED,2015,LEAGUE,512,516,0.0,1.0,1.0,1.0,2.0,-2.0,2.0,-2.0,1.0,13.0,5.0
32,417252,13,8,2022,6,19,0,2.0,FINISHED,2015,LEAGUE,524,518,2.0,0.0,5.0,2.0,5.0,0.0,0.0,-5.0,0.0,26.0,5.0
33,417253,14,8,2022,7,15,5,2.0,FINISHED,2015,LEAGUE,522,576,1.0,0.0,1.0,1.0,2.0,-1.0,1.0,-2.0,2.0,10.0,5.0
34,417254,12,8,2022,5,19,0,2.0,FINISHED,2015,LEAGUE,543,521,1.0,0.0,1.0,1.0,0.0,-4.0,4.0,0.0,1.0,11.0,5.0
35,417255,7,9,2022,3,17,0,2.0,FINISHED,2015,LEAGUE,525,523,2.0,1.0,3.0,1.0,1.0,-2.0,2.0,-1.0,2.0,17.0,5.0
36,417256,13,8,2022,6,15,0,2.0,FINISHED,2015,LEAGUE,548,529,0.0,0.0,1.0,1.0,3.0,-1.0,1.0,-3.0,1.0,13.0,5.0
37,417257,14,8,2022,7,13,0,2.0,FINISHED,2015,LEAGUE,519,532,2.0,1.0,2.0,2.0,1.0,-1.0,1.0,-1.0,3.0,12.0,5.0
38,417258,14,8,2022,7,13,0,2.0,FINISHED,2015,LEAGUE,510,546,0.0,0.0,0.0,0.0,1.0,-3.0,3.0,-1.0,1.0,11.0,5.0
39,417259,7,8,2022,7,11,0,1.0,FINISHED,2015,LEAGUE,511,522,1.0,0.0,1.0,1.0,1.0,-2.0,2.0,-1.0,2.0,8.0,5.0
40,417260,7,8,2022,7,15,5,1.0,FINISHED,2015,LEAGUE,529,525,0.0,0.0,0.0,1.0,1.0,-4.0,4.0,-1.0,0.0,15.0,5.0
41,417261,6,8,2022,6,15,0,1.0,FINISHED,2015,LEAGUE,576,548,0.0,1.0,1.0,2.0,1.0,-4.0,4.0,-1.0,0.0,15.0,5.0
42,417262,7,8,2022,7,13,0,1.0,FINISHED,2015,LEAGUE,546,512,1.0,0.0,3.0,2.0,2.0,-2.0,2.0,-2.0,1.0,14.0,5.0
43,417263,7,8,2022,7,18,45,1.0,FINISHED,2015,LEAGUE,516,547,2.0,0.0,4.0,1.0,4.0,-1.0,1.0,-4.0,0.0,13.0,5.0
44,417264,5,8,2022,5,19,0,1.0,FINISHED,2015,LEAGUE,523,510,2.0,1.0,2.0,1.0,4.0,-1.0,1.0,-4.0,0.0,18.0,5.0
45,417265,7,8,2022,7,13,0,1.0,FINISHED,2015,LEAGUE,518,531,2.0,2.0,3.0,2.0,2.0,-1.0,1.0,-2.0,2.0,11.0,5.0
46,417266,7,8,2022,7,13,0,1.0,FINISHED,2015,LEAGUE,521,519,3.0,0.0,4.0,1.0,2.0,0.0,0.0,-2.0,3.0,17.0,5.0
47,417267,6,8,2022,6,19,0,1.0,FINISHED,2015,LEAGUE,541,524,0.0,3.0,0.0,5.0,1.0,-2.0,2.0,-1.0,2.0,19.0,5.0
48,417268,7,8,2022,7,13,0,1.0,FINISHED,2015,LEAGUE,532,543,0.0,0.0,0.0,0.0,0.0,-3.0,3.0,0.0,2.0,12.0,5.0
49,418534,4,6,2023,7,19,0,38.0,FINISHED,2019,LEAGUE,115,109,0.0,0.0,0.0,1.0,1.0,-4.0,4.0,-1.0,0.0,8.0,5.0
50,418535,3,6,2023,6,16,30,38.0,FINISHED,2019,LEAGUE,586,108,0.0,1.0,0.0,1.0,0.0,-4.0,4.0,0.0,1.0,9.0,5.0
51,418536,2,6,2023,5,18,30,38.0,FINISHED,2019,LEAGUE,471,99,0.0,0.0,1.0,3.0,2.0,-3.0,3.0,-2.0,0.0,17.0,5.0
52,418537,4,6,2023,7,19,0,38.0,FINISHED,2019,LEAGUE,100,488,1.0,1.0,2.0,1.0,4.0,0.0,0.0,-4.0,1.0,12.0,5.0
53,418538,4,6,2023,7,16,30,38.0,FINISHED,2019,LEAGUE,113,584,0.0,0.0,2.0,0.0,5.0,0.0,0.0,-5.0,0.0,11.0,5.0
54,418539,4,6,2023,7,19,0,38.0,FINISHED,2019,LEAGUE,98,450,1.0,0.0,3.0,1.0,5.0,0.0,0.0,-5.0,0.0,16.0,5.0
55,418540,4,6,2023,7,19,0,38.0,FINISHED,2019,LEAGUE,5890,103,1.0,0.0,2.0,3.0,0.0,-4.0,4.0,0.0,1.0,18.0,5.0
56,418541,3,6,2023,6,19,0,38.0,FINISHED,2019,LEAGUE,445,110,0.0,0.0,0.0,2.0,0.0,-3.0,3.0,0.0,2.0,16.0,5.0
57,418542,3,6,2023,6,19,0,38.0,FINISHED,2019,LEAGUE,457,455,1.0,0.0,2.0,0.0,1.0,-2.0,2.0,-1.0,2.0,16.0,5.0
58,418543,4,6,2023,7,19,0,38.0,FINISHED,2019,LEAGUE,102,5911,2.0,0.0,5.0,2.0,4.0,0.0,0.0,-4.0,0.0,15.0,4.0
59,418544,27,5,2023,6,13,0,37.0,FINISHED,2019,LEAGUE,488,586,0.0,1.0,0.0,4.0,3.0,-2.0,2.0,-3.0,0.0,14.0,5.0
60,418545,26,5,2023,5,18,45,37.0,FINISHED,2019,LEAGUE,584,471,1.0,2.0,2.0,2.0,2.0,-1.0,1.0,-2.0,2.0,12.0,5.0
61,418546,27,5,2023,6,13,0,37.0,FINISHED,2019,LEAGUE,455,115,1.0,2.0,3.0,2.0,1.0,-1.0,1.0,-1.0,3.0,13.0,5.0
62,418547,28,5,2023,7,13,0,37.0,FINISHED,2019,LEAGUE,5911,5890,0.0,0.0,0.0,1.0,0.0,-2.0,2.0,0.0,3.0,8.0,5.0
63,418548,28,5,2023,7,16,0,37.0,FINISHED,2019,LEAGUE,110,457,2.0,0.0,3.0,2.0,4.0,-1.0,1.0,-4.0,0.0,19.0,5.0
64,418549,28,5,2023,7,18,45,37.0,FINISHED,2019,LEAGUE,109,98,0.0,1.0,0.0,1.0,1.0,-2.0,2.0,-1.0,2.0,4.0,5.0
65,418550,27,5,2023,6,18,45,37.0,FINISHED,2019,LEAGUE,108,102,2.0,1.0,3.0,2.0,5.0,0.0,0.0,-5.0,0.0,18.0,5.0
66,418551,28,5,2023,7,10,30,37.0,FINISHED,2019,LEAGUE,450,445,0.0,0.0,1.0,1.0,2.0,0.0,0.0,-2.0,3.0,10.0,5.0
67,418552,27,5,2023,6,16,0,37.0,FINISHED,2019,LEAGUE,99,100,0.0,1.0,2.0,1.0,2.0,-1.0,1.0,-2.0,2.0,13.0,5.0
68,418553,28,5,2023,7,13,0,37.0,FINISHED,2019,LEAGUE,103,113,0.0,1.0,2.0,2.0,1.0,-2.0,2.0,-1.0,2.0,13.0,5.0
69,418554,21,5,2023,7,18,45,36.0,FINISHED,2019,LEAGUE,115,110,0.0,0.0,0.0,1.0,1.0,-2.0,2.0,-1.0,2.0,9.0,5.0
70,418555,21,5,2023,7,13,0,36.0,FINISHED,2019,LEAGUE,586,99,0.0,0.0,1.0,1.0,1.0,-2.0,2.0,-1.0,2.0,7.0,5.0
71,418556,19,5,2023,5,18,45,36.0,FINISHED,2019,LEAGUE,471,5911,1.0,0.0,1.0,2.0,0.0,-3.0,3.0,0.0,1.0,7.0,4.0
72,418557,22,5,2023,1,16,30,36.0,FINISHED,2019,LEAGUE,100,455,0.0,1.0,2.0,2.0,3.0,0.0,0.0,-3.0,2.0,15.0,5.0
73,418558,21,5,2023,7,16,0,36.0,FINISHED,2019,LEAGUE,113,108,0.0,0.0,3.0,1.0,1.0,-3.0,3.0,-1.0,1.0,11.0,5.0
74,418559,20,5,2023,6,18,45,36.0,FINISHED,2019,LEAGUE,98,584,3.0,1.0,5.0,1.0,4.0,0.0,0.0,-4.0,1.0,13.0,5.0
75,418560,21,5,2023,7,10,30,36.0,FINISHED,2019,LEAGUE,5890,488,0.0,0.0,0.0,0.0,2.0,0.0,0.0,-2.0,3.0,7.0,5.0
76,418561,22,5,2023,1,18,45,36.0,FINISHED,2019,LEAGUE,445,109,2.0,0.0,4.0,1.0,1.0,-3.0,3.0,-1.0,1.0,18.0,5.0
77,418562,20,5,2023,6,13,0,36.0,FINISHED,2019,LEAGUE,457,103,0.0,3.0,1.0,5.0,1.0,-1.0,1.0,-1.0,3.0,17.0,5.0
78,418563,20,5,2023,6,16,0,36.0,FINISHED,2019,LEAGUE,102,450,1.0,1.0,3.0,1.0,3.0,-1.0,1.0,-3.0,1.0,13.0,5.0
79,418564,13,5,2023,6,16,0,35.0,FINISHED,2019,LEAGUE,488,98,0.0,0.0,2.0,0.0,3.0,-2.0,2.0,-3.0,0.0,13.0,5.0
80,418569,14,5,2023,7,18,45,35.0,FINISHED,2019,LEAGUE,109,457,0.0,0.0,2.0,0.0,4.0,0.0,0.0,-4.0,1.0,15.0,5.0
81,418570,13,5,2023,6,18,45,35.0,FINISHED,2019,LEAGUE,108,471,1.0,0.0,4.0,2.0,2.0,-3.0,3.0,-2.0,0.0,15.0,5.0
82,418571,14,5,2023,7,10,30,35.0,FINISHED,2019,LEAGUE,450,586,0.0,1.0,0.0,1.0,0.0,-3.0,3.0,0.0,2.0,7.0,5.0
83,418572,14,5,2023,7,13,0,35.0,FINISHED,2019,LEAGUE,99,115,1.0,0.0,2.0,0.0,2.0,-2.0,2.0,-2.0,1.0,13.0,5.0
84,418573,14,5,2023,7,16,0,35.0,FINISHED,2019,LEAGUE,103,100,0.0,0.0,0.0,0.0,2.0,-1.0,1.0,-2.0,2.0,7.0,5.0
85,418574,8,5,2023,1,16,30,34.0,FINISHED,2019,LEAGUE,115,584,2.0,0.0,2.0,0.0,3.0,-1.0,1.0,-3.0,1.0,13.0,5.0
86,418575,7,5,2023,7,13,0,34.0,FINISHED,2019,LEAGUE,586,5911,0.0,0.0,1.0,1.0,2.0,0.0,0.0,-2.0,2.0,8.0,4.0
87,418578,7,5,2023,7,16,0,34.0,FINISHED,2019,LEAGUE,113,99,0.0,0.0,1.0,0.0,2.0,-2.0,2.0,-2.0,1.0,13.0,5.0
88,418579,6,5,2023,6,13,0,34.0,FINISHED,2019,LEAGUE,98,110,2.0,0.0,2.0,0.0,4.0,-1.0,1.0,-4.0,0.0,12.0,5.0
89,418580,7,5,2023,7,18,45,34.0,FINISHED,2019,LEAGUE,5890,450,0.0,0.0,0.0,1.0,0.0,-4.0,4.0,0.0,1.0,11.0,5.0
90,418581,8,5,2023,1,16,30,34.0,FINISHED,2019,LEAGUE,445,455,1.0,0.0,2.0,1.0,3.0,0.0,0.0,-3.0,2.0,14.0,5.0
91,418582,6,5,2023,6,18,45,34.0,FINISHED,2019,LEAGUE,457,488,1.0,0.0,2.0,0.0,3.0,0.0,0.0,-3.0,2.0,10.0,5.0
92,418583,7,5,2023,7,10,30,34.0,FINISHED,2019,LEAGUE,102,109,0.0,0.0,0.0,2.0,1.0,-1.0,1.0,-1.0,3.0,13.0,5.0
93,418584,4,5,2023,4,18,45,33.0,FINISHED,2019,LEAGUE,115,113,1.0,0.0,1.0,1.0,0.0,-3.0,3.0,0.0,2.0,17.0,5.0
94,418585,3,5,2023,3,16,0,33.0,FINISHED,2019,LEAGUE,584,586,0.0,1.0,0.0,2.0,1.0,-4.0,4.0,-1.0,0.0,13.0,5.0
95,418586,3,5,2023,3,16,0,33.0,FINISHED,2019,LEAGUE,455,99,1.0,1.0,3.0,3.0,1.0,-3.0,3.0,-1.0,1.0,17.0,5.0
96,418588,3,5,2023,3,19,0,33.0,FINISHED,2019,LEAGUE,98,457,0.0,0.0,1.0,1.0,2.0,0.0,0.0,-2.0,3.0,14.0,5.0
97,418589,3,5,2023,3,19,0,33.0,FINISHED,2019,LEAGUE,110,471,1.0,0.0,2.0,0.0,4.0,-1.0,1.0,-4.0,0.0,12.0,5.0
98,418590,3,5,2023,3,16,0,33.0,FINISHED,2019,LEAGUE,109,5890,2.0,1.0,2.0,1.0,5.0,0.0,0.0,-5.0,0.0,12.0,5.0
99,418592,4,5,2023,4,18,45,33.0,FINISHED,2019,LEAGUE,445,103,2.0,0.0,3.0,1.0,2.0,-2.0,2.0,-2.0,1.0,9.0,5.0
100,418593,3,5,2023,3,16,0,33.0,FINISHED,2019,LEAGUE,102,488,1.0,1.0,3.0,2.0,4.0,0.0,0.0,-4.0,1.0,27.0,5.0
101,418594,29,4,2023,6,18,45,32.0,FINISHED,2019,LEAGUE,586,102,0.0,1.0,1.0,2.0,1.0,-3.0,3.0,-1.0,1.0,21.0,5.0
102,418595,28,4,2023,5,18,45,32.0,FINISHED,2019,LEAGUE,488,5911,0.0,1.0,0.0,2.0,0.0,-2.0,2.0,0.0,0.0,4.0,2.0
103,418596,30,4,2023,7,13,0,32.0,FINISHED,2019,LEAGUE,471,445,0.0,1.0,2.0,1.0,3.0,-2.0,2.0,-3.0,0.0,22.0,5.0
104,418597,29,4,2023,6,16,0,32.0,FINISHED,2019,LEAGUE,100,98,0.0,0.0,1.0,1.0,2.0,-2.0,2.0,-2.0,1.0,13.0,5.0
105,418598,30,4,2023,7,13,0,32.0,FINISHED,2019,LEAGUE,113,455,0.0,0.0,1.0,1.0,4.0,0.0,0.0,-4.0,1.0,14.0,5.0
106,418599,28,4,2023,5,16,30,32.0,FINISHED,2019,LEAGUE,5890,115,0.0,0.0,1.0,0.0,2.0,-1.0,1.0,-2.0,2.0,10.0,5.0
107,418600,30,4,2023,7,10,30,32.0,FINISHED,2019,LEAGUE,108,110,0.0,1.0,3.0,1.0,4.0,-1.0,1.0,-4.0,0.0,16.0,5.0
108,418601,30,4,2023,7,16,0,32.0,FINISHED,2019,LEAGUE,99,584,1.0,0.0,5.0,0.0,3.0,-2.0,2.0,-3.0,0.0,17.0,5.0
109,418602,30,4,2023,7,13,0,32.0,FINISHED,2019,LEAGUE,457,450,1.0,0.0,1.0,1.0,1.0,-1.0,1.0,-1.0,3.0,11.0,5.0
110,418603,30,4,2023,7,18,45,32.0,FINISHED,2019,LEAGUE,103,109,1.0,0.0,1.0,1.0,0.0,-2.0,2.0,0.0,3.0,11.0,5.0
111,418604,23,4,2023,7,13,0,31.0,FINISHED,2019,LEAGUE,115,457,3.0,0.0,3.0,0.0,2.0,0.0,0.0,-2.0,3.0,18.0,5.0
112,418605,22,4,2023,6,18,45,31.0,FINISHED,2019,LEAGUE,584,488,1.0,0.0,1.0,1.0,1.0,-2.0,2.0,-1.0,2.0,9.0,5.0
113,418606,22,4,2023,6,13,0,31.0,FINISHED,2019,LEAGUE,455,471,2.0,0.0,3.0,0.0,1.0,-1.0,1.0,-1.0,3.0,20.0,5.0
114,418607,23,4,2023,7,13,0,31.0,FINISHED,2019,LEAGUE,5911,99,2.0,2.0,3.0,2.0,1.0,-3.0,3.0,-1.0,1.0,15.0,5.0
115,418608,23,4,2023,7,16,0,31.0,FINISHED,2019,LEAGUE,98,5890,1.0,0.0,2.0,0.0,3.0,0.0,0.0,-3.0,2.0,18.0,5.0
116,418609,22,4,2023,6,16,0,31.0,FINISHED,2019,LEAGUE,110,586,0.0,1.0,0.0,1.0,2.0,-1.0,1.0,-2.0,2.0,7.0,5.0
117,418610,23,4,2023,7,18,45,31.0,FINISHED,2019,LEAGUE,109,113,0.0,0.0,0.0,1.0,1.0,-3.0,3.0,-1.0,1.0,13.0,5.0
118,418611,21,4,2023,5,18,45,31.0,FINISHED,2019,LEAGUE,450,103,1.0,0.0,2.0,1.0,1.0,-2.0,2.0,-1.0,2.0,9.0,5.0
119,418612,23,4,2023,7,10,30,31.0,FINISHED,2019,LEAGUE,445,108,0.0,0.0,0.0,3.0,1.0,-4.0,4.0,-1.0,0.0,13.0,5.0
120,418613,24,4,2023,1,18,45,31.0,FINISHED,2019,LEAGUE,102,100,1.0,0.0,3.0,1.0,3.0,-1.0,1.0,-3.0,1.0,11.0,5.0
121,418614,16,4,2023,7,13,0,30.0,FINISHED,2019,LEAGUE,586,455,0.0,1.0,1.0,1.0,2.0,0.0,0.0,-2.0,3.0,8.0,5.0
122,418615,14,4,2023,5,18,45,30.0,FINISHED,2019,LEAGUE,488,110,0.0,1.0,0.0,3.0,0.0,-5.0,5.0,0.0,0.0,24.0,5.0
123,418616,16,4,2023,7,16,0,30.0,FINISHED,2019,LEAGUE,471,109,0.0,0.0,1.0,0.0,2.0,-3.0,3.0,-2.0,0.0,16.0,5.0
124,418617,16,4,2023,7,18,45,30.0,FINISHED,2019,LEAGUE,100,115,1.0,0.0,3.0,0.0,3.0,-1.0,1.0,-3.0,1.0,16.0,5.0
125,418619,16,4,2023,7,10,30,30.0,FINISHED,2019,LEAGUE,5890,584,1.0,0.0,1.0,1.0,2.0,-1.0,1.0,-2.0,2.0,12.0,5.0
126,418620,15,4,2023,6,18,45,30.0,FINISHED,2019,LEAGUE,108,5911,0.0,0.0,0.0,1.0,2.0,-1.0,1.0,-2.0,1.0,13.0,4.0
127,418621,17,4,2023,1,18,45,30.0,FINISHED,2019,LEAGUE,99,102,0.0,1.0,1.0,1.0,2.0,-2.0,2.0,-2.0,1.0,14.0,5.0
128,418622,14,4,2023,5,16,30,30.0,FINISHED,2019,LEAGUE,457,445,1.0,0.0,1.0,0.0,1.0,-3.0,3.0,-1.0,1.0,13.0,5.0
129,418623,15,4,2023,6,13,0,30.0,FINISHED,2019,LEAGUE,103,98,1.0,1.0,1.0,1.0,0.0,-2.0,2.0,0.0,3.0,10.0,5.0
130,418624,8,4,2023,6,10,30,29.0,FINISHED,2019,LEAGUE,115,5911,1.0,0.0,2.0,2.0,1.0,-1.0,1.0,-1.0,3.0,14.0,5.0
131,418625,8,4,2023,6,16,30,29.0,FINISHED,2019,LEAGUE,586,100,0.0,1.0,0.0,1.0,0.0,-3.0,3.0,0.0,2.0,13.0,5.0
132,418626,8,4,2023,6,14,30,29.0,FINISHED,2019,LEAGUE,584,457,1.0,1.0,2.0,3.0,2.0,-2.0,2.0,-2.0,1.0,13.0,5.0
133,418628,7,4,2023,5,19,0,29.0,FINISHED,2019,LEAGUE,98,445,0.0,0.0,0.0,0.0,4.0,0.0,0.0,-4.0,1.0,9.0,5.0
134,418629,7,4,2023,5,17,0,29.0,FINISHED,2019,LEAGUE,5890,113,0.0,1.0,1.0,2.0,1.0,-3.0,3.0,-1.0,1.0,19.0,5.0
135,418630,8,4,2023,6,18,45,29.0,FINISHED,2019,LEAGUE,110,109,1.0,1.0,2.0,1.0,3.0,-2.0,2.0,-3.0,0.0,13.0,5.0
136,418631,8,4,2023,6,16,30,29.0,FINISHED,2019,LEAGUE,450,471,0.0,1.0,2.0,1.0,3.0,-2.0,2.0,-3.0,0.0,17.0,5.0
137,418632,8,4,2023,6,12,30,29.0,FINISHED,2019,LEAGUE,99,488,1.0,1.0,1.0,1.0,4.0,0.0,0.0,-4.0,1.0,14.0,5.0
138,418633,8,4,2023,6,14,30,29.0,FINISHED,2019,LEAGUE,102,103,0.0,0.0,0.0,2.0,2.0,-3.0,3.0,-2.0,0.0,10.0,5.0
139,418634,2,4,2023,7,13,0,28.0,FINISHED,2019,LEAGUE,488,455,0.0,1.0,1.0,1.0,2.0,-1.0,1.0,-2.0,2.0,13.0,5.0
140,418635,3,4,2023,1,18,45,28.0,FINISHED,2019,LEAGUE,471,586,1.0,0.0,1.0,1.0,1.0,-1.0,1.0,-1.0,3.0,10.0,5.0
141,418636,2,4,2023,7,16,0,28.0,FINISHED,2019,LEAGUE,100,584,0.0,0.0,3.0,0.0,3.0,-1.0,1.0,-3.0,1.0,9.0,5.0
142,418637,2,4,2023,7,18,45,28.0,FINISHED,2019,LEAGUE,113,98,0.0,2.0,0.0,4.0,0.0,-3.0,3.0,0.0,2.0,12.0,5.0
143,418638,2,4,2023,7,13,0,28.0,FINISHED,2019,LEAGUE,5911,110,0.0,1.0,0.0,2.0,0.0,-2.0,2.0,0.0,2.0,9.0,4.0
144,418639,1,4,2023,6,18,45,28.0,FINISHED,2019,LEAGUE,109,450,0.0,0.0,1.0,0.0,4.0,0.0,0.0,-4.0,1.0,9.0,5.0
145,418640,1,4,2023,6,16,0,28.0,FINISHED,2019,LEAGUE,108,99,0.0,0.0,0.0,1.0,3.0,-2.0,2.0,-3.0,0.0,16.0,5.0
146,418641,3,4,2023,1,17,30,28.0,FINISHED,2019,LEAGUE,445,5890,0.0,0.0,1.0,0.0,2.0,-1.0,1.0,-2.0,2.0,9.0,5.0
147,418642,1,4,2023,6,13,0,28.0,FINISHED,2019,LEAGUE,457,102,0.0,1.0,1.0,3.0,0.0,-3.0,3.0,0.0,2.0,11.0,5.0
148,418643,2,4,2023,7,10,30,28.0,FINISHED,2019,LEAGUE,103,115,2.0,0.0,3.0,0.0,2.0,-1.0,1.0,-2.0,2.0,15.0,5.0
149,418645,19,3,2023,7,14,0,27.0,FINISHED,2019,LEAGUE,586,113,0.0,2.0,0.0,4.0,1.0,-3.0,3.0,-1.0,1.0,14.0,5.0
150,418646,17,3,2023,5,17,30,27.0,FINISHED,2019,LEAGUE,471,488,0.0,0.0,1.0,0.0,3.0,0.0,0.0,-3.0,2.0,23.0,5.0
151,418648,18,3,2023,6,17,0,27.0,FINISHED,2019,LEAGUE,455,103,1.0,1.0,2.0,2.0,0.0,-2.0,2.0,0.0,3.0,14.0,5.0
152,418649,18,3,2023,6,14,0,27.0,FINISHED,2019,LEAGUE,5911,457,0.0,0.0,1.0,1.0,3.0,-1.0,1.0,-3.0,1.0,16.0,5.0
153,418650,19,3,2023,7,17,0,27.0,FINISHED,2019,LEAGUE,110,100,0.0,0.0,1.0,0.0,3.0,-1.0,1.0,-3.0,1.0,4.0,5.0
154,418651,19,3,2023,7,19,45,27.0,FINISHED,2019,LEAGUE,108,109,0.0,1.0,0.0,1.0,1.0,-2.0,2.0,-1.0,2.0,7.0,5.0
155,418652,19,3,2023,7,14,0,27.0,FINISHED,2019,LEAGUE,99,5890,1.0,0.0,1.0,0.0,2.0,-1.0,1.0,-2.0,2.0,16.0,5.0
156,418653,17,3,2023,5,19,45,27.0,FINISHED,2019,LEAGUE,102,445,0.0,1.0,2.0,1.0,4.0,-1.0,1.0,-4.0,0.0,11.0,5.0
