league_id,home_team_id,away_team_id,home_odds,draw_odds,temperature_2m,relative_humidity_2m,precipitation,cloud_cover,wind_speed_100m,elevation,outcome
2013,1783,1776,1.64,3.67,25.0935001373291,93.6396713256836,0.43333330750465393,73.43334197998047,16.803251266479492,19.0,-1.0
2013,1766,4243,1.37,4.57,10.539999961853027,82.81121063232422,0.0,3.8999998569488525,25.582805633544922,478.0,-1.0
2013,3984,1771,1.88,3.28,27.04800033569336,85.7135009765625,0.10000000149011612,18.900001525878906,18.692285537719727,6.0,-1.0
2013,1769,6684,1.71,3.52,21.29199981689453,92.30310821533203,0.8999999761581421,72.30000305175781,8.707237243652344,731.0,0.0
2013,1767,1768,2.32,3.26,18.946500778198242,71.00613403320312,0.0,0.0,28.041584014892578,8.0,1.0
2013,4286,1780,1.88,3.44,22.228500366210938,94.07337951660156,0.4000000059604645,41.400001525878906,21.27997589111328,150.0,-1.0
2001,65,86,1.65,4.31,5.392833709716797,71.94058990478516,0.0,1.9999998807907104,21.442922592163086,57.0,0.0
2001,5,57,2.34,3.68,2.297166585922241,92.8941421508789,0.0,66.63333129882812,20.452722549438477,484.0,-1.0
2013,1777,1765,2.22,3.32,23.96466827392578,91.52794647216797,0.13333334028720856,95.76666259765625,17.793455123901367,222.0,-1.0
2017,5531,498,9.2,5.63,29.225831985473633,70.4505844116211,0.10000000149011612,30.30000114440918,13.49069881439209,207.0,0.0
2016,340,1081,1.34,5.18,10.60866641998291,81.60364532470703,0.30000001192092896,58.33333206176758,10.050942420959473,128.0,1.0
2001,4,78,2.23,3.67,19.43699836730957,49.70560836791992,0.0,63.500003814697266,21.681961059570312,85.0,-1.0
2001,81,524,2.21,3.93,14.08983325958252,81.03475189208984,0.03333333507180214,72.29999542236328,22.50055694580078,103.0,0.0
2017,5589,1103,2.05,3.42,15.799666404724121,74.42699432373047,0.0,0.0,15.763022422790527,228.0,0.0
2014,79,95,2.41,2.99,23.36016845703125,29.327850341796875,0.0,8.90000057220459,23.99764060974121,15.0,0.0
2021,61,62,1.73,4.22,6.5298333168029785,69.67473602294922,0.0,19.30000114440918,43.307064056396484,10.0,1.0
2019,102,450,1.46,4.62,14.989666938781738,83.38585662841797,0.0,27.80000114440918,12.351515769958496,265.0,-1.0
2019,99,107,2.0,3.35,18.42850112915039,59.053741455078125,0.0,28.600000381469727,20.822084426879883,57.0,0.0
2013,1782,1769,4.36,3.66,26.642333984375,81.0716323852539,0.0,40.20000076293945,21.116315841674805,51.0,0.0
2013,1771,1770,2.28,3.11,23.307998657226562,56.38832473754883,0.0,18.600000381469727,20.32830047607422,1025.0,0.0
2017,1903,583,1.29,5.51,19.881999969482422,61.03843307495117,0.0,2.4000000953674316,32.499637603759766,80.0,1.0
2013,1780,1767,2.23,3.21,24.209335327148438,87.3052978515625,0.23333334922790527,100.0,14.817947387695312,62.0,1.0
2013,1768,4289,1.57,3.7,20.123167037963867,89.7195816040039,0.7666667103767395,84.63333892822266,17.627485275268555,907.0,1.0
2013,1779,1766,2.62,2.96,23.445165634155273,75.76593017578125,0.23333334922790527,81.70000457763672,9.535759925842285,779.0,-1.0
2013,3988,1783,4.41,3.56,29.018831253051758,57.6178092956543,0.0,24.600000381469727,14.258009910583496,522.0,0.0
2014,92,267,1.3,5.34,14.98799991607666,90.36946868896484,0.0,32.79999923706055,14.313851356506348,7.0,0.0
2015,523,512,2.13,3.35,20.6998348236084,68.50524139404297,0.0,32.500003814697266,18.281286239624023,192.0,0.0
2019,108,104,1.19,7.35,18.07066535949707,73.15137481689453,0.0,0.0,5.129146099090576,11.0,0.0
2003,1915,684,1.55,4.39,10.34766674041748,68.63665008544922,0.0,92.10000610351562,13.489463806152344,35.0,0.0
2017,712,810,1.67,3.88,22.34549903869629,66.72567749023438,0.0,16.700000762939453,8.947474479675293,307.0,1.0
2017,5601,6618,2.52,3.16,21.386499404907227,57.099609375,0.0,8.0,15.19576644897461,6.0,-1.0
2014,77,94,1.6,4.14,24.41900062561035,43.37995529174805,0.0,34.400001525878906,13.6834716796875,779.0,0.0
2019,115,100,3.5,3.19,20.29450035095215,69.76649475097656,0.0,18.600000381469727,11.566401481628418,112.0,-1.0
2002,3,12,1.2,7.15,14.72116756439209,53.72507858276367,0.0,62.10000228881836,16.44242286682129,54.0,1.0
2021,57,58,1.3,5.9,12.959332466125488,46.0720100402832,0.0,89.73333740234375,26.49927520751953,33.0,0.0
2003,678,666,2.78,3.45,11.44316577911377,61.44316101074219,0.0,52.0,22.503793716430664,17.0,0.0
2017,9136,496,2.52,3.1,27.148000717163086,48.6003532409668,0.0,13.600001335144043,7.305078983306885,116.0,0.0
2014,83,263,2.99,3.12,24.225500106811523,25.86354637145996,0.0,2.1000001430511475,6.808033466339111,679.0,1.0
2002,55,17,3.9,3.9,20.538833618164062,48.7930793762207,0.0,44.20000076293945,18.468900680541992,188.0,0.0
2019,471,98,4.46,3.89,27.405832290649414,47.61582946777344,0.0,10.90000057220459,4.603718280792236,43.0,0.0
2021,563,63,2.43,3.58,13.491833686828613,45.53866958618164,0.0,77.9333267211914,21.781347274780273,8.0,0.0
2015,541,518,3.29,3.55,25.98866844177246,43.38301467895508,0.0,26.5,9.465561866760254,335.0,-1.0
2021,64,354,1.19,7.54,10.614334106445312,61.11705017089844,0.13333334028720856,100.0,26.935041427612305,47.0,0.0
2003,676,718,1.73,3.85,13.333333015441895,51.964874267578125,0.0,85.73333740234375,24.862533569335938,4.0,-1.0
2003,1920,675,8.05,5.41,15.500832557678223,53.45083999633789,0.0,76.43334197998047,15.173980712890625,60.0,0.0
2014,275,559,2.75,3.19,26.64150047302246,38.739898681640625,0.0,5.900000095367432,8.301722526550293,206.0,0.0
2015,533,543,2.59,3.03,12.52099895477295,77.60179901123047,0.0,30.400001525878906,12.455657958984375,6.0,0.0
2019,113,470,1.33,5.52,19.713001251220703,93.6699447631836,0.20000000298023224,100.0,25.356496810913086,20.0,0.0
2003,671,673,2.82,3.55,13.063834190368652,51.859893798828125,0.0,100.0,26.694425582885742,15.0,0.0
2013,1776,3984,1.95,3.25,22.80299949645996,75.58518981933594,0.0,60.20000076293945,13.13925838470459,768.0,0.0
2013,1765,4286,1.97,3.33,24.793500900268555,96.67224884033203,1.7333332300186157,90.36666870117188,9.196884155273438,19.0,0.0
2013,4243,4245,2.16,3.12,21.6286678314209,92.89842987060547,0.36666667461395264,100.0,26.53559112548828,54.0,-1.0
2013,6684,1777,1.84,3.48,25.47483253479004,90.61515045166016,0.3333333432674408,68.9000015258789,9.023337364196777,19.0,0.0
2017,582,5613,4.52,3.99,19.827999114990234,69.93472290039062,0.0,2.500000238418579,30.073348999023438,54.0,0.0
2014,264,81,3.77,3.46,32.16250228881836,26.290191650390625,0.0,43.90000534057617,10.882044792175293,1436.0,0.0
2015,529,511,1.82,3.72,13.30683422088623,80.6078109741211,0.0,32.79999923706055,20.03310203552246,29.0,0.0
2003,1911,6806,2.75,3.38,15.02316665649414,63.41160583496094,0.0,28.400001525878906,45.119449615478516,-5.0,0.0
2019,103,5911,1.54,4.02,18.20749855041504,78.81319427490234,0.0,0.6000000238418579,9.371438026428223,62.0,-1.0
2017,503,5531,1.25,5.89,19.210832595825195,78.63392639160156,0.0,20.700000762939453,14.775765419006348,128.0,0.0
2003,682,683,1.31,5.58,13.843499183654785,73.22957611083984,0.0,30.000001907348633,54.67399978637695,1.0,0.0
2021,1044,66,2.41,3.91,22.767667770385742,38.46292495727539,0.0,20.0,7.030523300170898,639.0,-1.0
2002,10,19,1.45,4.96,22.15049934387207,59.9525032043457,0.0,29.400001525878906,4.24390983581543,228.0,1.0
2014,89,86,4.96,3.56,20.31833267211914,49.884796142578125,0.0,0.0,11.146286964416504,52.0,0.0
2019,586,109,3.71,2.98,24.2691650390625,61.86171340942383,0.0,4.500000476837158,4.586422920227051,246.0,-1.0
2015,576,547,2.47,3.38,22.343164443969727,57.84104919433594,0.0,29.5,9.9681978225708,148.0,-1.0
2017,5543,5602,1.53,4.2,25.815832138061523,59.28314208984375,0.0,26.100000381469727,13.385663032531738,177.0,0.0
2003,674,679,1.05,13.9,22.502832412719727,54.56317138671875,0.0,29.400001525878906,28.78815269470215,17.0,1.0
2014,87,82,2.26,3.04,28.439834594726562,26.00836181640625,0.0,0.0,16.55036735534668,199.0,-1.0
2016,384,715,1.85,3.34,8.499499320983887,67.75177764892578,0.03333333507180214,24.399999618530273,54.740413665771484,78.0,1.0
2021,65,389,1.11,10.67,13.876166343688965,69.4854965209961,0.2666666805744171,80.23332977294922,40.8399658203125,57.0,-1.0
2021,402,356,1.43,5.01,9.240333557128906,51.20231628417969,0.0,0.0,36.22941970825195,370.0,-1.0
2016,387,394,2.33,3.22,13.426499366760254,81.25606536865234,0.0,100.0,34.167457580566406,8.0,0.0
2016,322,69,2.05,3.37,25.18433380126953,34.56224060058594,0.0,7.400000095367432,8.079632759094238,639.0,1.0
2016,72,385,1.37,4.79,16.236167907714844,51.6993293762207,0.0,2.4000000953674316,11.595322608947754,152.0,-1.0
2021,351,76,2.14,3.44,16.140501022338867,67.1600570678711,0.0,49.5,24.53019142150879,41.0,0.0
2016,1081,68,2.97,3.34,12.464333534240723,76.94719696044922,0.2666666805744171,88.36666870117188,47.0332145690918,40.0,0.0
2016,332,1076,3.0,3.53,23.22833251953125,44.66902542114258,0.0,0.0,21.27484893798828,42.0,1.0
2016,345,70,2.61,3.17,9.377666473388672,61.65673828125,0.10000000149011612,89.46666717529297,44.49725341796875,35.0,0.0
2016,349,343,1.8,3.9,19.24949836730957,54.263702392578125,0.0,30.000001907348633,32.73347091674805,6.0,-1.0
2016,74,71,1.81,3.6,12.675999641418457,54.429473876953125,0.0,0.0,11.979313850402832,246.0,0.0
2016,340,346,1.42,4.96,9.225333213806152,99.333984375,1.0,100.0,49.2418327331543,128.0,-1.0
2021,328,397,3.56,3.78,17.530832290649414,57.57768630981445,0.0,50.40000534057617,41.60957717895508,49.0,0.0
2002,18,4,3.26,4.05,22.974000930786133,52.348751068115234,0.0,30.000001907348633,27.041221618652344,79.0,0.0
2002,36,44,2.1,3.72,22.3075008392334,56.14302444458008,0.0,31.500001907348633,29.285974502563477,128.0,0.0
2002,15,2,1.98,3.93,21.69367027282715,60.76324462890625,0.0,32.400001525878906,15.34595775604248,130.0,0.0
2002,721,11,1.36,5.45,8.647833824157715,70.0889892578125,0.1666666716337204,85.73333740234375,41.0233268737793,5.0,1.0
2002,5,1,1.2,7.71,21.997167587280273,44.98524856567383,0.0,30.000001907348633,10.329146385192871,484.0,-1.0
2019,5890,445,2.15,2.97,21.20050048828125,63.14341354370117,0.0,0.0,26.727479934692383,36.0,-1.0
2014,78,298,1.97,3.75,24.424667358398438,30.14403533935547,0.0,0.0,4.824269771575928,665.0,1.0
2021,67,73,2.79,4.02,13.761500358581543,75.22301483154297,0.0,100.0,42.476139068603516,65.0,1.0
2016,341,59,1.34,5.14,13.48449993133545,78.39220428466797,0.0,100.0,36.29954147338867,49.0,0.0
2017,5533,498,11.42,5.92,20.046499252319336,80.2208480834961,0.0,32.30000305175781,25.704240798950195,970.0,0.0
2016,1138,338,6.63,4.76,17.38416862487793,36.38460922241211,0.0,6.3000006675720215,51.57054138183594,293.0,1.0
2015,545,546,4.73,3.72,14.097332954406738,83.1996841430664,0.0,30.800003051757812,6.353340148925781,171.0,1.0
2014,90,558,2.02,3.46,27.339834213256836,63.413818359375,0.0,92.86666870117188,21.47609519958496,8.0,0.0
2019,110,455,1.35,5.03,18.155166625976562,85.46007537841797,0.0,0.0,12.798714637756348,25.0,1.0
2002,16,28,2.12,3.45,13.46049976348877,65.9225845336914,0.0,5.700000286102295,7.644784450531006,503.0,-1.0
2003,670,1919,1.76,4.11,16.724000930786133,74.15737915039062,0.0,30.000001907348633,30.109586715698242,5.0,1.0
2016,72,70,2.66,3.31,17.136167526245117,77.17227935791016,0.23333333432674408,100.0,19.58053970336914,152.0,1.0
2001,524,81,1.95,3.74,9.900666236877441,77.77306365966797,0.0,48.40000534057617,19.0931453704834,40.0,0.0
2016,74,385,1.2,6.41,16.625999450683594,80.47339630126953,0.5,100.0,19.78944969177246,246.0,1.0
2001,78,4,1.8,3.68,14.941332817077637,53.85997009277344,0.0,25.200002670288086,34.094635009765625,665.0,1.0
2016,322,343,2.38,3.47,18.217666625976562,38.671653747558594,0.0,23.899999618530273,5.813076019287109,639.0,-1.0
2016,332,715,1.9,3.5,16.011667251586914,74.98494720458984,0.0,18.5,39.84164047241211,42.0,0.0
2016,349,346,1.46,4.64,11.032833099365234,84.57926177978516,0.0,100.0,41.890228271484375,6.0,-1.0
2016,387,59,2.77,3.24,13.34316635131836,91.13468170166016,0.03333333507180214,100.0,34.63626480102539,8.0,1.0
2001,57,5,1.74,3.99,8.675999641418457,60.32008743286133,0.0,2.799999952316284,34.85798263549805,33.0,0.0
2016,341,71,1.32,5.42,7.45116662979126,72.02621459960938,0.0,1.399999976158142,50.675540924072266,49.0,-1.0
2001,86,65,2.8,3.47,9.993666648864746,48.94778823852539,0.0,2.9000003337860107,24.746383666992188,715.0,0.0
2016,1138,69,2.99,3.21,18.36750030517578,76.44921112060547,0.5333333611488342,91.86666870117188,18.367891311645508,293.0,0.0
2016,340,1076,1.74,4.19,3.2753334045410156,63.28876876831055,0.13333334028720856,56.20000076293945,33.8176155090332,128.0,1.0
2016,345,68,3.27,3.4,23.560998916625977,35.5668830871582,0.0,20.200002670288086,6.006032466888428,35.0,0.0
2016,1081,394,2.58,3.15,8.147666931152344,67.79134368896484,0.0,5.599999904632568,47.12309646606445,40.0,0.0
2016,384,338,5.37,3.75,6.66616678237915,74.30886840820312,0.0,8.300000190734863,39.946903228759766,78.0,-1.0
2017,6618,582,3.08,2.92,11.596332550048828,72.55261993408203,0.0,5.099999904632568,29.20179557800293,106.0,-1.0
2019,115,108,7.64,4.63,14.627833366394043,93.6563720703125,0.0,30.900001525878906,6.939813137054443,112.0,0.0
2017,503,5543,1.38,4.92,12.977499961853027,90.41349029541016,0.0,82.29999542236328,22.28398323059082,128.0,0.0
2019,109,99,1.83,3.43,16.498167037963867,80.67583465576172,0.0,12.799999237060547,23.954721450805664,48.0,1.0
2015,543,523,3.24,3.31,11.7073335647583,90.67669677734375,0.0,37.80000305175781,11.707672119140625,30.0,0.0
2003,673,676,2.64,3.47,12.979666709899902,80.38361358642578,0.06666667014360428,75.0,18.81352996826172,-1.0,0.0
2021,73,351,1.37,5.45,13.179167747497559,68.3890609741211,0.0,29.700002670288086,42.15363693237305,13.0,-1.0
2017,583,9136,2.16,3.2,13.970833778381348,81.0282974243164,0.0,87.5,15.072627067565918,154.0,-1.0
2021,356,61,7.31,5.2,12.772666931152344,72.58800506591797,0.06666667014360428,81.33333587646484,47.99210739135742,76.0,0.0
2019,104,102,4.81,3.88,21.293001174926758,50.895084381103516,0.0,68.5999984741211,39.502498626708984,219.0,-1.0
2019,450,107,2.65,2.95,21.299165725708008,72.5229721069336,0.0,30.000001907348633,6.4111647605896,66.0,0.0
2002,11,18,1.95,3.81,21.576332092285156,51.5611572265625,0.0,39.60000228881836,17.278324127197266,61.0,0.0
2015,548,529,1.8,4.05,17.161834716796875,75.4197006225586,0.0,30.000001907348633,4.881948947906494,19.0,1.0
2003,1919,683,3.67,3.85,17.65366554260254,56.83311080932617,0.0,15.399998664855957,30.124441146850586,0.0,-1.0
2017,1103,5601,2.18,3.34,28.70316505432129,52.104373931884766,0.0,24.0,16.103729248046875,774.0,0.0
2021,66,64,4.73,4.67,12.90250015258789,75.40509033203125,0.8666666150093079,86.5999984741211,47.9276008605957,35.0,0.0
2002,2,16,2.22,3.95,22.80266571044922,48.9689826965332,0.0,71.9000015258789,6.641279697418213,176.0,1.0
2015,547,522,2.46,3.24,16.713333129882812,76.9246826171875,0.20000000298023224,66.20000457763672,13.544551849365234,47.0,-1.0
2015,518,525,1.8,3.89,19.039167404174805,59.708316802978516,0.0,30.000001907348633,14.575225830078125,40.0,-1.0
2019,5911,113,4.44,3.75,22.70400047302246,56.652408599853516,0.0,30.000001907348633,10.55428695678711,164.0,0.0
2015,511,576,2.08,3.53,6.730166912078857,56.45747756958008,0.0,71.0999984741211,20.968812942504883,91.0,-1.0
2003,718,1911,1.68,3.9,19.077667236328125,50.858402252197266,0.0,29.5,36.033660888671875,8.0,-1.0
2003,675,678,1.36,5.3,19.20316505432129,51.1880989074707,0.0,47.30000305175781,34.2882080078125,13.0,1.0
2015,512,545,1.48,4.17,13.147334098815918,77.23017120361328,0.23333333432674408,36.70000076293945,51.51180648803711,102.0,-1.0
2019,470,103,4.38,3.66,21.823333740234375,56.30007553100586,0.0,0.29999998211860657,4.960808753967285,180.0,-1.0
2003,679,1915,3.0,3.57,18.267000198364258,56.0394287109375,0.0,33.79999923706055,37.02031326293945,11.0,0.0
2017,498,1903,2.12,3.52,14.513333320617676,92.93814086914062,0.0,78.70000457763672,9.536152839660645,88.0,-1.0
2003,666,1920,1.41,4.69,17.897165298461914,65.90093231201172,0.0,51.20000076293945,31.5387020111084,29.0,-1.0
2015,524,541,1.18,7.53,16.75066566467285,75.63936614990234,0.0,78.4000015258789,20.30998420715332,40.0,0.0
2019,445,586,3.54,3.14,13.574999809265137,82.9176025390625,0.0,8.500000953674316,16.85698127746582,27.0,0.0
2003,684,670,1.97,3.67,18.204500198364258,60.62596130371094,0.0,72.70000457763672,29.852392196655273,7.0,-1.0
2017,5613,712,1.41,5.0,14.978667259216309,83.32876586914062,0.46666666865348816,74.79999542236328,26.21565055847168,98.0,0.0
2003,674,682,1.42,4.81,22.05283546447754,48.1767463684082,0.0,24.30000114440918,30.782716751098633,17.0,1.0
2002,4,10,1.97,4.1,18.803665161132812,53.09421920776367,0.0,2.500000238418579,20.725297927856445,85.0,0.0
2021,397,57,5.23,4.21,13.45099925994873,74.05410766601562,0.0,90.70000457763672,49.45710372924805,93.0,0.0
2019,100,110,2.22,3.16,16.171833038330078,67.23963165283203,0.0,21.400001525878906,15.565750122070312,25.0,1.0
2015,546,533,1.5,4.25,20.482498168945312,56.96323013305664,0.0,55.0,34.240177154541016,42.0,0.0
2003,6806,671,1.6,4.26,22.27116584777832,48.58656692504883,0.0,29.800003051757812,37.695186614990234,9.0,0.0
2017,5531,5589,1.81,3.53,29.90916633605957,66.3739013671875,0.30000001192092896,60.43333435058594,14.31719970703125,207.0,-1.0
2017,496,5533,2.29,3.15,16.175500869750977,77.9823226928711,0.1666666716337204,97.5666732788086,31.39539337158203,25.0,1.0
2021,63,67,2.31,3.8,16.99300193786621,62.198272705078125,0.0,74.70000457763672,47.07147216796875,2.0,0.0
2021,76,563,2.51,3.55,15.178500175476074,65.32450103759766,0.03333333507180214,56.5,57.423465728759766,135.0,0.0
2021,389,1044,3.82,4.06,16.003999710083008,65.08170318603516,0.0,67.30000305175781,48.3663444519043,116.0,0.0
2016,71,387,2.41,3.15,17.146333694458008,57.102813720703125,0.0,19.69999885559082,60.1330680847168,28.0,-1.0
2016,394,384,2.44,3.11,16.759000778198242,59.77202224731445,0.0,20.100000381469727,54.46207809448242,60.0,-1.0
2016,715,322,3.12,3.28,15.325833320617676,70.01600646972656,0.06666667014360428,54.5,47.7473258972168,11.0,0.0
2016,343,72,1.83,3.77,6.794832706451416,82.55970001220703,0.0,0.0,11.283936500549316,259.0,1.0
2021,58,402,1.72,4.18,6.997499942779541,60.17347717285156,0.0,6.100000381469727,14.248770713806152,211.0,0.0
2016,346,1081,2.1,3.38,14.815333366394043,73.08124542236328,0.0,75.29999542236328,55.677066802978516,61.0,-1.0
2016,59,340,3.88,4.05,22.220666885375977,60.854000091552734,0.20000000298023224,30.300003051757812,19.29471778869629,1289.0,-1.0
2016,69,345,1.94,3.34,16.934499740600586,62.184814453125,0.0,74.70000457763672,47.07147216796875,11.0,0.0
2016,338,332,1.32,5.45,16.736000061035156,61.3229866027832,0.0,40.70000076293945,55.186771392822266,56.0,-1.0
2016,1076,341,3.65,3.75,15.975998878479004,63.82065963745117,0.06666667014360428,58.29999923706055,53.947723388671875,97.0,-1.0
2016,70,74,2.68,3.15,15.31783390045166,66.38179779052734,0.30000001192092896,35.0,52.9257698059082,128.0,0.0
2021,62,328,1.74,3.89,16.063499450683594,57.0813102722168,0.0,20.299999237060547,56.89255905151367,42.0,1.0
2002,17,721,4.67,4.29,25.7988338470459,30.296228408813477,0.0,29.400001525878906,24.60202980041504,237.0,0.0
2002,1,36,2.3,3.56,24.363000869750977,47.0150032043457,0.0,29.0,31.802114486694336,58.0,0.0
2002,44,5,7.13,5.84,23.29133415222168,34.26924133300781,0.0,21.100000381469727,19.869388580322266,557.0,0.0
2002,15,55,1.44,4.75,23.643667221069336,46.564117431640625,0.0,25.19999885559082,20.78168487548828,130.0,1.0
2002,28,3,5.96,4.3,20.794666290283203,58.453704833984375,0.0,53.90000534057617,15.24193286895752,88.0,0.0
2019,98,5890,1.34,5.15,19.637332916259766,69.50433349609375,0.0,4.000000476837158,9.759716033935547,11.0,1.0
2021,354,65,10.32,5.66,15.761332511901855,67.82281494140625,0.0,56.70000076293945,42.09584045410156,170.0,0.0
2016,68,349,2.71,3.6,19.533666610717773,60.42518997192383,0.0,31.400001525878906,46.772491455078125,5.0,1.0
2017,5602,810,2.21,3.22,17.682167053222656,81.53840637207031,0.0,30.000001907348633,29.93195152282715,21.0,1.0
2015,521,516,2.16,3.34,15.650833129882812,80.3802719116211,0.0,91.30001068115234,34.49122619628906,41.0,0.0
2016,385,1138,4.39,3.67,7.336666584014893,48.49553298950195,0.03333333507180214,100.0,30.48472023010254,48.0,0.0
2019,455,471,3.27,3.45,14.02633285522461,94.6287612915039,0.0,16.69999885559082,3.752054214477539,8.0,0.0
2002,19,12,1.71,4.01,15.928500175476074,67.57193756103516,0.0,94.4000015258789,31.24382972717285,124.0,0.0
2021,61,66,1.89,4.21,6.196500301361084,84.0147933959961,0.46666666865348816,100.0,27.945289611816406,10.0,0.0
2003,678,718,1.48,4.69,10.659832954406738,87.44725799560547,0.0,78.13333892822266,34.02614212036133,17.0,-1.0
2021,64,356,1.08,13.51,10.480999946594238,88.72958374023438,0.699999988079071,98.16666412353516,24.919784545898438,47.0,-1.0
2014,83,95,3.11,3.11,17.10883331298828,60.55111312866211,0.0,26.600000381469727,11.842446327209473,679.0,0.0
2003,683,1911,2.24,3.44,25.947500228881836,93.2052230834961,1.399999976158142,84.23332977294922,15.030386924743652,22.0,-1.0
2003,1919,675,18.54,10.14,11.937000274658203,79.25008392333984,0.0,47.633331298828125,37.970088958740234,0.0,-1.0
2021,65,58,1.27,6.43,7.859499454498291,81.80634307861328,0.0,48.89999771118164,26.96415901184082,57.0,1.0
2003,673,666,3.55,3.76,10.329666137695312,86.7255859375,0.0,81.29999542236328,42.9928092956543,-1.0,0.0
2021,57,389,1.09,11.71,10.87600040435791,74.16332244873047,0.0,50.90000534057617,32.39810562133789,33.0,1.0
2021,402,397,2.49,3.72,8.273667335510254,52.700931549072266,0.2666666805744171,82.23332977294922,29.63438606262207,370.0,-1.0
