Date,open,high,low,close,rsi,sma,ema,stochastic,bollinger_lower,bollinger_upper,macd,macd_signal,buy_sell
2015-02-27 00:00:00-05:00,13.793333053588867,13.903332710266113,13.520000457763672,13.555999755859375,35.861223684278855,13.888523919241768,13.833103537309142,36.958118914282835,13.156306701861945,14.886293453014764,-0.06661666267585353,-0.019813564514088198,1
2015-03-02 00:00:00-05:00,13.513333320617676,13.555999755859375,13.055333137512207,13.155332565307617,31.83702647695658,13.792571476527623,13.742734074375607,14.878737618350907,13.071960158944336,14.92883997380713,-0.11453697216852277,-0.03176843228904305,1
2015-03-03 00:00:00-05:00,13.120667457580566,13.349332809448242,13.021332740783691,13.303999900817871,35.19731729284936,13.712904793875557,13.68423618456791,25.200641778150267,12.984087778687009,14.940845654845706,-0.13891660700477182,-0.04366818077773398,0
2015-03-04 00:00:00-05:00,13.283332824707031,13.501333236694336,13.147333145141602,13.496000289916992,40.733455024788256,13.663571425846644,13.659138065281121,36.757642642082395,12.95196666146301,14.866833501806033,-0.1411180949169477,-0.05797138554380036,0
2015-03-05 00:00:00-05:00,13.523332595825195,13.746000289916992,13.34333324432373,13.375332832336426,47.64594477854936,13.652857099260602,13.621297367555162,23.208032366550814,12.917019277162495,14.782314199857769,-0.15086061801790684,-0.0782550645466963,1
2015-03-06 00:00:00-05:00,13.280667304992676,13.383333206176758,12.8100004196167,12.925333023071289,40.782847741980206,13.605761800493513,13.528502121623978,6.641032779854444,12.836708813444247,14.681891268953216,-0.19267186029743932,-0.10120861882821962,1
2015-03-09 00:00:00-04:00,12.959333419799805,12.965999603271484,12.550000190734863,12.725333213806152,37.98824415160702,13.541618960244316,13.421412933914935,8.781285568744067,12.706237390704649,14.635829278759461,-0.23918866612395107,-0.1258564617261183,1
2015-03-10 00:00:00-04:00,12.564000129699707,12.899999618530273,12.506667137145996,12.687999725341797,37.4911605507211,13.47428560256958,13.323624506105183,8.88885252875632,12.60297351328936,14.558026452378364,-0.2758858302686722,-0.15167494098749323,0
2015-03-11 00:00:00-04:00,12.743332862854004,13.078666687011719,12.734000205993652,12.916000366210938,32.94744769774512,13.388714177267891,13.26927462078595,20.065354741140528,12.569067720867102,14.44159893562704,-0.28330508632105733,-0.17812226642168028,0
2015-03-12 00:00:00-04:00,12.916666984558105,12.963333129882812,12.649999618530273,12.73799991607666,23.939186739898673,13.264714172908239,13.198437993491378,11.339842316493657,12.494427438665058,14.371372465204571,-0.30008881188482306,-0.204063616333788,1
2015-03-13 00:00:00-04:00,12.596667289733887,12.783332824707031,12.48799991607666,12.578666687011719,28.088335439229738,13.17585699898856,13.11580181929409,5.721502319389713,12.374071395546693,14.397061836570007,-0.32252898195979185,-0.227173839643929,1
2015-03-16 00:00:00-04:00,12.800000190734863,13.060667037963867,12.653332710266113,13.046667098999023,40.93166040568217,13.135809421539307,13.106583856588081,35.25454309105921,12.340870033752864,14.376463187682681,-0.29910140163823407,-0.24497215015875817,0
2015-03-17 00:00:00-04:00,13.028667449951172,13.247332572937012,12.929332733154297,12.982000350952148,40.39159850513449,13.092809472765241,13.08997272250329,31.173765258984474,12.303515304080566,14.349684654720704,-0.2824964977930229,-0.26068086158943315,1
2015-03-18 00:00:00-04:00,12.997332572937012,13.392000198364258,12.87399959564209,13.380666732788086,43.45983556355994,13.061952318464007,13.128731923874598,63.07116039253843,12.300593577742308,14.32760638105896,-0.23446517802091194,-0.26997025714532263,0
2015-03-19 00:00:00-04:00,13.466667175292969,13.63933277130127,12.968667030334473,13.043333053588867,42.42365305159476,13.025333268301827,13.1173454078365,44.144115459753515,12.314067796065864,14.207065436050836,-0.22107164345727526,-0.2731257886075266,1
2015-03-20 00:00:00-04:00,13.16333293914795,13.265999794006348,13.041333198547363,13.20533275604248,50.79499912810754,13.028904710497175,13.129077054263966,57.02167144640814,12.442430175173515,13.95183633483625,-0.19513574531616307,-0.2682310196288835,0
2015-03-23 00:00:00-04:00,13.233332633972168,13.366666793823242,13.164667129516602,13.308667182922363,50.07529485613359,13.029238087790352,13.153022404751752,65.23585238217615,12.473552720782278,13.869313795331005,-0.16434862587825094,-0.2558379969188367,0
2015-03-24 00:00:00-04:00,13.438667297363281,13.586000442504883,13.316666603088379,13.447999954223633,49.21224892508258,13.025809492383685,13.192352744681337,76.31158607817852,12.483120253044314,13.843812940162474,-0.12723987959513394,-0.23849741839373412,0
2015-03-25 00:00:00-04:00,13.218000411987305,13.239333152770996,12.846667289733887,12.953332901000977,43.83161626516554,12.995666640145439,13.160483432190622,40.416894455212635,12.475618339174291,13.788248180753689,-0.13617666803956752,-0.2202849579664835,1
2015-03-26 00:00:00-04:00,12.928000450134277,12.986000061035156,12.646666526794434,12.694000244140625,46.418998837285514,12.97914287022182,13.098285673783957,17.89233470834783,12.475671008716809,13.676328846324694,-0.16231405989754677,-0.20248329995956738,1
2015-03-27 00:00:00-04:00,12.604666709899902,12.619333267211914,12.09333324432373,12.333333015441895,44.2194267044761,12.951142856052943,12.996291986005016,15.523922674631638,12.372783801894746,13.65694937910501,-0.209713515524097,-0.19255131261355216,1
2015-03-30 00:00:00-04:00,12.390000343322754,12.816666603088379,12.119999885559082,12.704667091369629,50.223742888094755,12.95233338219779,12.957408666720298,39.5429517524542,12.3394656295596,13.645201004046358,-0.21483785201762373,-0.18503368530517447,0
2015-03-31 00:00:00-04:00,12.902000427246094,12.917332649230957,12.560667037963867,12.584667205810547,45.41935980626271,12.928666727883476,12.907709805265664,31.780990415138383,12.296573149255249,13.616160214849977,-0.2259769914002554,-0.18409055345843484,1
2015-04-01 00:00:00-04:00,12.579999923706055,12.819999694824219,12.403332710266113,12.505999565124512,46.70204441523412,12.912095274244036,12.85414843991351,26.692525683209773,12.26936714064996,13.544366150976016,-0.23840448229436362,-0.18601642444033356,1
2015-04-02 00:00:00-04:00,12.682000160217285,12.881999969482422,12.666666984558105,12.733332633972168,52.15692418427252,12.923142841884069,12.838039665788,41.39712713235104,12.272932253490355,13.476601018299197,-0.22728942855922973,-0.1895890559117854,0
2015-04-06 00:00:00-04:00,13.199999809265137,13.850000381469727,13.166666984558105,13.539999961853027,56.28609238045358,12.958380903516497,12.931634371930002,82.35292201570142,12.23404286981984,13.576957095847886,-0.15164132977842293,-0.18817713412291562,0
2015-04-07 00:00:00-04:00,13.500666618347168,13.670666694641113,13.409333229064941,13.550000190734863,57.339758306831676,12.998952320643834,13.014083147770652,82.92219485461175,12.222640246415112,13.670826416945483,-0.08984703093931579,-0.18402237316115805,0
2015-04-08 00:00:00-04:00,13.880000114440918,14.0600004196167,13.724666595458984,13.844667434692383,56.161476424190816,13.032095227922712,13.124827719360217,89.05086800504316,12.188552676192453,13.820580758103203,-0.016902577562326826,-0.17076969644146464,1
2015-04-09 00:00:00-04:00,13.895333290100098,14.024666786193848,13.7413330078125,14.005999565124512,63.41009397423964,13.100857121603829,13.242317298795456,97.25419454951023,12.130168780689917,13.987964573497095,0.05331005674257483,-0.14681146125922892,0
2015-04-10 00:00:00-04:00,13.989999771118164,14.109999656677246,13.933333396911621,14.0600004196167,62.27499324740046,13.16190481185913,13.351341714904954,97.52069867607919,12.108469892985093,14.141863511555924,0.11202019387265594,-0.11106327132625636,0
2015-04-13 00:00:00-04:00,14.029333114624023,14.199999809265137,13.936667442321777,13.985333442687988,59.79917610995071,13.210238116128105,13.435873945276027,89.8101403349932,12.143961528496963,14.24703855161168,0.15078524111276437,-0.07043848320065768,1
2015-04-14 00:00:00-04:00,13.904666900634766,13.965999603271484,13.699999809265137,13.830666542053223,55.5171024607689,13.237571443830218,13.488512958179655,82.46835672249887,12.148636586638181,14.320763437775883,0.16710026620907747,-0.026763232355176254,1
2015-04-15 00:00:00-04:00,13.830666542053223,13.97266674041748,13.773332595825195,13.85533332824707,65.04335428360935,13.302000045776367,13.537422340855311,83.63924852874604,12.16519400690559,14.391539315237964,0.17994613757681854,0.019720169852732877,0
2015-04-16 00:00:00-04:00,13.846667289733887,13.944666862487793,13.752667427062988,13.779999732971191,69.29633913614309,13.379571437835693,13.569765993137429,80.06328655500226,12.163323406897906,14.43334321526396,0.18195038090473048,0.0651912597931729,1
2015-04-17 00:00:00-04:00,13.666000366210938,13.791999816894531,13.566666603088379,13.78600025177002,79.5337137166793,13.483333383287702,13.598597227621774,80.09617439035908,12.187068085528548,14.483865256451434,0.1819258222663347,0.10225427668703485,0
2015-04-20 00:00:00-04:00,13.785332679748535,13.856666564941406,13.59000015258789,13.684666633605957,72.38119673160877,13.553333350590297,13.610073148419666,71.31726985225659,12.202494622238406,14.51637210749792,0.17174975895232514,0.13132058667499497,1
2015-04-21 00:00:00-04:00,13.720000267028809,14.050000190734863,13.620667457580566,13.96066665649414,79.33479284859209,13.651619025639125,13.656818949496262,86.67904850573956,12.204771246478812,14.579295430614694,0.18383689340733156,0.15362497233829034,0
2015-04-22 00:00:00-04:00,14.166666984558105,14.791999816894531,14.112667083740234,14.629332542419434,86.16849289878041,13.803285666874476,13.786487428552686,92.34626821737497,12.140932579604616,14.761267356308469,0.24455273160506863,0.174874158434123,0
2015-04-23 00:00:00-04:00,14.5513334274292,14.76533317565918,14.476667404174805,14.573332786560059,83.28507459287727,13.934714249202184,13.89140014295367,86.54632294481263,12.153010045248891,14.911189879220103,0.28486797779850015,0.19407946775921678,0
2015-04-24 00:00:00-04:00,14.699999809265137,14.720000267028809,14.534000396728516,14.562000274658203,75.9566573995893,14.00771427154541,13.980813493847608,83.36550949731382,12.23245067259069,15.018549254930061,0.31230362013111623,0.21202595431681143,1
2015-04-27 00:00:00-04:00,14.837332725524902,15.916666984558105,14.800000190734863,15.436667442321777,83.2941204981814,14.142476218087333,14.174927353644163,79.57449088003429,12.304763176558641,15.256570193650099,0.40001378496167206,0.23790523417821083,0
2015-04-28 00:00:00-04:00,15.649999618530273,15.699999809265137,15.20199966430664,15.36533260345459,79.13149918608879,14.251095158713204,14.333648053618887,76.53896631460533,12.368158533536008,15.459241387881228,0.4584834849624553,0.2688538283321705,1
2015-04-29 00:00:00-04:00,15.33666706085205,15.664667129516602,15.175333023071289,15.49666690826416,78.88886013905882,14.357571397508893,14.488717234238257,82.12765922909038,12.492419967230587,15.62617992443201,0.5095450066007281,0.3052532311872813,0
2015-04-30 00:00:00-04:00,15.359333038330078,15.526000022888184,15.011333465576172,15.069999694824219,67.10315141731579,14.42971420288086,14.566221562316384,63.971610540574986,12.74077201466421,15.634227889968358,0.5097075605830739,0.34167342433358566,1
2015-05-01 00:00:00-04:00,15.329333305358887,15.451333045959473,14.694000244140625,15.0686674118042,68.81222256742012,14.507095200674874,14.633214342248094,63.91491765530888,12.979918408807343,15.628614973608428,0.5039200055353596,0.37858122950947837,1
2015-05-04 00:00:00-04:00,15.211999893188477,15.648667335510254,15.140666961669922,15.36733341217041,75.41344446841774,14.616857119968959,14.731096884904403,76.62410709720253,13.041492182022713,15.749774545424797,0.5174681261906056,0.41565136648539774,0
2015-05-05 00:00:00-04:00,15.850666999816895,15.966667175292969,15.275333404541016,15.529999732971191,76.48670442146201,14.736476148877825,14.837617264646642,81.80552757449287,13.111597869055714,15.877668812615429,0.5351619086916077,0.44794127505056874,1
2015-05-06 00:00:00-04:00,15.606666564941406,15.631333351135254,15.213333129882812,15.362000465393066,74.3085567512469,14.849476201193673,14.907535024746167,74.80555976099338,13.171214921135022,15.969785063606189,0.5295241966141777,0.4751252993634218,1
2015-05-07 00:00:00-04:00,14.733332633972168,15.831999778747559,14.683333396911621,15.786666870117188,77.23725542180625,14.992380959647042,15.02475260412897,92.42635575551058,13.186808978155504,16.132257737084974,0.5529492442623969,0.5018637020446752,0
2015-05-08 00:00:00-04:00,15.732666969299316,15.894000053405762,15.579999923706055,15.77400016784668,79.14807901343633,15.141619069235665,15.124652279291332,91.78742409934475,13.220830926454475,16.269635763609003,0.5639903367485388,0.5200833189098826,0
2015-05-11 00:00:00-04:00,15.752667427062988,16.191999435424805,15.687333106994629,15.965999603271484,78.64762913710956,15.284857136862618,15.236831922488687,89.13113471397554,13.271154855309277,16.41737845081255,0.5815297193086266,0.5337551227261239,0
2015-05-12 00:00:00-04:00,16.007333755493164,16.42333221435547,15.879332542419434,16.31599998474121,76.50881974082316,15.405333382742745,15.38072099745569,94.48635280953701,13.340845060877035,16.59622158951359,0.616564539844072,0.5456461819753843,0
2015-05-13 00:00:00-04:00,16.507333755493164,16.553333282470703,16.149999618530273,16.211999893188477,75.37160375299635,15.522381033216204,15.491558183553396,83.09672507726368,13.456784584635338,16.715948722249426,0.628690793189925,0.5588665411539233,1
2015-05-14 00:00:00-04:00,16.321332931518555,16.326000213623047,16.083332061767578,16.273332595825195,76.09268807635598,15.644619056156703,15.595794771856301,85.02670033256207,13.62124599903674,16.800820594133423,0.6359194888343058,0.5735331504093618,1
2015-05-15 00:00:00-04:00,16.261999130249023,16.626667022705078,16.166667938232422,16.589332580566406,71.18351108112134,15.726952280317034,15.728266479684315,98.07884546208949,13.796491040328554,16.90590878572125,0.6595440270668451,0.5893193616178328,0
2015-05-18 00:00:00-04:00,16.46666717529297,16.65999984741211,16.399999618530273,16.583332061767578,72.93497830886353,15.813952241625104,15.842275223962085,96.12135949263877,14.059615327960753,16.932651040905213,0.6700584355549211,0.6043078646026454,0
2015-05-19 00:00:00-04:00,16.562000274658203,16.733333587646484,16.40999984741211,16.47599983215332,68.60908925179467,15.883904593331474,15.926771838387584,87.44713504631832,14.316997506762124,16.92680217966976,0.6620981112324156,0.6190382995602275,1
2015-05-20 00:00:00-04:00,16.475332260131836,16.516000747680664,16.091333389282227,16.290000915527344,75.51597860211666,15.971047537667411,15.97520238200622,78.37401800629983,14.455812625041393,16.954053898701282,0.6334785918616319,0.6279860048490313,1
2015-05-21 00:00:00-04:00,16.20199966430664,16.441333770751953,16.157333374023438,16.374666213989258,76.39453991275055,16.064333166394913,16.028464226270625,82.50403218115531,14.632677510267069,16.957322356218526,0.6105906891907544,0.6331638217870553,0
2015-05-22 00:00:00-04:00,16.358667373657227,16.573333740234375,16.333999633789062,16.51533317565918,74.78415662032936,16.146333149501256,16.0933800861891,89.3658345510125,14.843854210147807,16.941478946437886,0.5969215693488827,0.6348740273470838,0
2015-05-26 00:00:00-04:00,16.511999130249023,16.799999237060547,16.433332443237305,16.497333526611328,72.27515951094583,16.21542842047555,16.147240544912062,85.70082699364943,14.886755885057546,17.0046438799571,0.5779737505248086,0.6305861618671655,1
2015-05-27 00:00:00-04:00,16.567333221435547,16.633333206176758,16.3700008392334,16.495332717895508,78.25799753749986,16.296380724225724,16.19365283464319,85.60630056071567,14.953100383295354,17.051299393163386,0.5563823892063944,0.6225518947578844,1
2015-05-28 00:00:00-04:00,16.468666076660156,16.786666870117188,16.336666107177734,16.76333236694336,76.41545058355482,16.366142545427596,16.269610105616547,96.99451715129504,14.992276101597643,17.138790220729017,0.5545044298159407,0.6135057770891772,0
2015-05-29 00:00:00-04:00,16.733333587646484,16.857999801635742,16.6286678314209,16.719999313354492,75.16852564167623,16.433713912963867,16.329661999981607,88.21180367452443,15.145662528282518,17.15040375589717,0.5432571875021885,0.6005850171375486,1
2015-06-01 00:00:00-04:00,16.76066780090332,16.773332595825195,16.49799919128418,16.6299991607666,68.67968831324926,16.481142452784947,16.36970695475294,76.70294589688046,15.341385021172139,17.11081443790379,0.5210747810669982,0.5840312777500016,1
2015-06-02 00:00:00-04:00,16.594667434692383,16.626667022705078,16.420000076293945,16.55666732788086,58.01870665078758,16.498332977294922,16.39463500450333,61.10171390302573,15.48833567377481,17.082797176872166,0.49190739583980303,0.5651211982619336,1
2015-06-03 00:00:00-04:00,16.546667098999023,16.71466636657715,16.46733283996582,16.599332809448242,63.45534585527589,16.52599961417062,16.42192804516265,66.6092985579184,15.615098683448133,17.062967474846545,0.46685318775731943,0.5466072644725656,0
2015-06-04 00:00:00-04:00,16.5,16.6200008392334,16.380666732788086,16.39466667175293,53.83323089530833,16.534666333879745,16.418293195374687,39.565223881339655,15.831613207236364,16.9497195716943,0.42557691473971104,0.5260501784224496,1
2015-06-05 00:00:00-04:00,16.399999618530273,16.64666748046875,16.3786678314209,16.609333038330078,50.67508581817619,16.53609493800572,16.443765174435406,67.56519402717724,15.943251280753014,16.92034811499894,0.4055124575470046,0.5047824993333521,0
2015-06-08 00:00:00-04:00,16.72333335876465,17.25,16.687332153320312,17.086000442504883,62.875766923618855,16.5719998223441,16.529396543511336,85.8458372772542,16.028820886710605,16.965978536507166,0.42319596683108074,0.48758496781182675,0
2015-06-09 00:00:00-04:00,17.02666664123535,17.182666778564453,16.94266700744629,17.066667556762695,65.84413723945276,16.614190374101913,16.601032678611517,84.17729124655335,16.08811802703356,17.01674819153334,0.4306855975576198,0.4736186576286296,0
2015-06-10 00:00:00-04:00,16.793333053588867,16.933332443237305,16.566667556762695,16.713333129882812,60.42007432849891,16.644428389413015,16.616006072114356,50.884665335362875,16.116659126294273,17.027940406786783,0.4034592217938915,0.45683585673729077,1
2015-06-11 00:00:00-04:00,16.884000778198242,16.95800018310547,16.69533348083496,16.76066780090332,59.67907942186469,16.67199993133545,16.635294302619553,46.579475604271124,16.17010552365442,17.02936080019812,0.3813061749744442,0.4388412997897636,1
2015-06-12 00:00:00-04:00,16.680667877197266,16.8973331451416,16.680667877197266,16.71266746520996,55.189367264351766,16.686095237731934,16.645610724298272,41.16800668267725,16.218209702846313,17.025190107944706,0.3557753431378039,0.4204746955754087,0
2015-06-15 00:00:00-04:00,16.64666748046875,16.75200080871582,16.400667190551758,16.691999435424805,55.11202159790432,16.699999945504324,16.651795885781812,38.90508509971807,16.222465518693248,17.03120097758361,0.3300694030762301,0.40249269637945617,0
2015-06-16 00:00:00-04:00,16.67533302307129,16.895999908447266,16.606666564941406,16.874666213989258,59.09817871736175,16.727095195225306,16.681511929542804,58.90508509971808,16.22288804703049,17.059911864468535,0.3207396556989295,0.3862578594840795,0
2015-06-17 00:00:00-04:00,16.81133270263672,17.624000549316406,16.801332473754883,17.360666275024414,62.97047614393242,16.769761902945383,16.772065842273683,78.8543037127458,16.16595156646541,17.205314989320726,0.3485441074295039,0.3776986586718343,0
2015-06-18 00:00:00-04:00,17.46666717529297,17.56399917602539,17.334667205810547,17.459333419799805,65.67713254041183,16.82257148197719,16.863701519277168,86.77725822582795,16.15355186970724,17.33464793650614,0.3742270927568576,0.3742225070284846,1
2015-06-19 00:00:00-04:00,17.49333381652832,17.586666107177734,17.34000015258789,17.500667572021484,68.85105764410199,16.884762082781112,16.948630326309743,90.09638343852856,16.146815910792387,17.453984031224213,0.39338170488278834,0.3709098112564521,0
2015-06-22 00:00:00-04:00,17.476667404174805,17.626667022705078,17.04599952697754,17.319332122802734,65.77488081730687,16.939238139561244,16.99805723250881,75.37379013955137,16.16240193874681,17.518797897984143,0.38944039131291674,0.3663270105625962,1
2015-06-23 00:00:00-04:00,17.35466766357422,17.866666793823242,17.238000869750977,17.844667434692383,71.47121885769909,17.02819061279297,17.110938592799954,98.52154741456661,16.115325631583204,17.70060759595586,0.4238214908455191,0.36858948490166593,0
2015-06-24 00:00:00-04:00,17.798667907714844,17.823333740234375,17.58133316040039,17.67799949645996,72.42012425042552,17.119857243129186,17.186546713287953,87.3207373035609,16.12892178114879,17.80527812424672,0.43263292713491097,0.37429245736394,1
2015-06-25 00:00:00-04:00,17.76333236694336,18.0939998626709,17.683332443237305,17.91933250427246,72.67472609754117,17.21342863355364,17.284251485419222,89.68499449196547,16.091825092382464,17.957974826745954,0.45385782026822596,0.3851905103784314,0
2015-06-26 00:00:00-04:00,17.926000595092773,17.94066619873047,17.733333587646484,17.805999755859375,64.25547599068585,17.264857155936106,17.35381792147791,82.99211303523114,16.095793549509985,18.06260641386892,0.45627405210589345,0.39921324915950507,1
2015-06-29 00:00:00-04:00,17.463333129882812,17.729999542236328,17.3799991607666,17.468000411987305,57.05575824234783,17.29352378845215,17.369042253545828,63.03151406745259,16.146913085669787,18.095287002831192,0.4260044963181926,0.4109093425616454,0
2015-06-30 00:00:00-04:00,17.65333366394043,18.06133270263672,17.600000381469727,17.884000778198242,70.13757148434809,17.377142906188965,17.43770339016615,87.5984744208679,16.194514327182176,18.18041910635054,0.43061949468575733,0.4200288300345625,0
2015-07-01 00:00:00-04:00,18.073999404907227,18.174667358398438,17.856666564941406,17.94333267211914,70.26032119459556,17.461618968418666,17.505120627759883,86.95971452132973,16.247492581235623,18.26184083856418,0.43406091805362834,0.4266770328453148,1
2015-07-02 00:00:00-04:00,18.68000030517578,18.829999923706055,18.220666885375977,18.667999267578125,77.19259434915674,17.601285525730678,17.660171113068984,93.33147518588018,16.261616479185186,18.47505020019714,0.4896187882154557,0.43737004210450003,1
2015-07-06 00:00:00-04:00,18.591999053955078,18.779333114624023,18.420000076293945,18.648000717163086,77.20697087298277,17.740999902997697,17.791881726948198,91.81412873487884,16.285133878441123,18.6553995688245,0.5259720068195044,0.452540221605232,0
2015-07-07 00:00:00-04:00,18.333332061767578,18.34666633605957,17.384666442871094,17.858667373657227,61.710574701163566,17.811285700116837,17.800786479842735,52.11967589502128,16.32613719237778,18.691662948003078,0.485493127818561,0.45939262571334777,1
2015-07-08 00:00:00-04:00,17.288000106811523,17.386667251586914,16.95400047302246,16.997333526611328,46.03059896403115,17.785333360944474,17.69365941941188,2.3098649401564106,16.31682086562107,18.694045871744652,0.37953582880483694,0.4534929481211173,1
2015-07-09 00:00:00-04:00,17.27199935913086,17.530000686645508,17.119333267211914,17.19466781616211,47.16955576869179,17.766428674970353,17.627127205645245,12.828753390730038,16.389937234092493,18.669062971901162,0.30793742300263816,0.4372795706471631,1
2015-07-10 00:00:00-04:00,17.481332778930664,17.53333282470703,17.187999725341797,17.27666664123535,47.62509691439138,17.75042860848563,17.580399130390592,17.199694173434573,16.4668075395765,18.643792550450357,0.25487376435430775,0.41490176089698694,1
2015-07-13 00:00:00-04:00,17.483333587646484,17.503332138061523,17.06999969482422,17.477333068847656,51.66831945181776,17.761714390345983,17.566656988851534,27.896201975672145,16.578417132839345,18.60864951755128,0.2264027067686527,0.39272378428037136,1
2015-07-14 00:00:00-04:00,17.47333335876465,17.732667922973633,17.367332458496094,17.709999084472656,48.48437362481673,17.752095222473145,17.585769268267683,40.29844524606431,16.721774226704074,18.567092388591337,0.22007648675261393,0.3693301167322443,0
2015-07-15 00:00:00-04:00,17.78266716003418,17.832666397094727,17.472000122070312,17.542667388916016,48.47713088565636,17.742428643362864,17.580022351020794,31.378842657925667,16.826929500393764,18.528737232394324,0.1992636550517446,0.3432415319542572,1
2015-07-16 00:00:00-04:00,17.614667892456055,17.81333351135254,17.54400062561035,17.778667449951172,48.41521806680199,17.732381139482772,17.60650836421151,43.958806951047414,16.860186574548997,18.537280275731767,0.19951271023988326,0.31100752329030473,0
2015-07-17 00:00:00-04:00,18.166667938232422,18.369333267211914,17.883333206176758,18.310667037963867,55.19561997872197,17.768428802490234,17.70039618737849,72.31700224896397,16.868202072667053,18.614398139430115,0.23987290340265943,0.27921873402176645,0
2015-07-20 00:00:00-04:00,18.333332061767578,19.110000610351562,18.16933250427246,18.817333221435547,63.42532163771544,17.86480971745082,17.849321125252764,86.42544664776422,16.8193992816539,18.794867495384672,0.30917835822704376,0.25962820406715337,0
