id,date,status,league_name,league_id,league_type,stage,home_team,home_team_id,away_team,away_team_id,venue,home_odds,draw_odds,away_odds,home/away,draw,both_score,>1.5,>2.5,>3.5,>4.5,elevation,temperature_2m,rain,cloud_cover,wind_speed_10m,wind_direction_10m,relative_humidity_2m
327107,2022-02-19 15:00:00+00:00,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Liverpool,64,Norwich,68,Anfield,1.16,8.08,17.88,1,0,1,1,0,0,0,59.0,3.8,0.0,96.0,14.2,294.0,85.0
327105,2022-02-19 15:00:00+00:00,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Southampton,340,Everton,62,St. Mary's Stadium,2.12,3.44,3.51,1,0,1,0,0,0,0,6.0,9.8,0.0,24.0,28.6,264.0,73.0
327112,2022-02-19 15:00:00+00:00,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Arsenal,57,Brentford,402,Emirates Stadium,1.43,4.66,7.66,1,0,1,0,0,0,0,30.0,8.9,0.0,53.0,33.5,253.0,76.0
327110,2022-02-19 15:00:00+00:00,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Brighton Hove,397,Burnley,328,The American Express Community Stadium,1.84,3.45,4.66,0,0,1,0,0,0,0,68.0,8.9,0.0,76.0,37.5,254.0,81.0
327111,2022-02-19 15:00:00+00:00,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Aston Villa,58,Watford,346,Villa Park,1.77,3.75,4.69,0,0,1,0,0,0,0,100.0,5.6,0.0,61.0,27.4,303.0,78.0
327106,2022-02-19 17:30:00+00:00,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Man City,65,Tottenham,73,Etihad Stadium,1.33,5.56,9.19,0,0,1,1,0,0,0,0.0,0.9,0.0,2.0,38.8,311.0,63.0
327108,2022-02-20 14:00:00+00:00,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Leeds United,341,Man United,66,Elland Road,4.45,3.93,1.76,0,0,1,1,1,0,0,43.0,8.3,2.4,100.0,37.1,259.0,84.0
327103,2022-02-20 16:30:00+00:00,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Wolverhampton,76,Leicester City,338,Molineux Stadium,2.5,3.16,3.04,1,0,1,0,0,0,0,130.0,6.7,2.1,100.0,32.0,271.0,85.0
327239,2022-02-23 19:30:00+00:00,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Burnley,328,Tottenham,73,Turf Moor,3.46,3.43,2.07,1,0,1,0,0,0,0,121.0,7.1,2.9,100.0,35.6,252.0,95.0
327185,2022-02-23 19:30:00+00:00,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Watford,346,Crystal Palace,354,Vicarage Road Stadium,2.87,3.35,2.4,0,0,1,1,0,0,0,72.0,7.5,0.0,50.0,22.7,222.0,84.0
327179,2022-02-23 19:45:00+00:00,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Liverpool,64,Leeds United,341,Anfield,1.21,7.4,13.75,1,0,1,1,1,0,0,59.0,8.2,1.0,100.0,30.3,252.0,89.0
327172,2022-02-24 19:45:00+00:00,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Arsenal,57,Wolverhampton,76,Emirates Stadium,1.79,3.67,4.9,1,0,1,0,0,0,0,30.0,3.1,0.0,0.0,21.7,249.0,64.0
327094,2022-02-25 20:00:00+00:00,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Southampton,340,Norwich,68,St. Mary's Stadium,1.68,3.99,4.93,1,0,1,0,0,0,0,6.0,3.5,0.0,0.0,0.4,90.0,90.0
327096,2022-02-26 12:30:00+00:00,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Leeds United,341,Tottenham,73,Elland Road,3.42,3.55,2.11,0,0,1,1,0,0,0,43.0,10.0,0.0,60.0,25.6,183.0,61.0
327098,2022-02-26 15:00:00+00:00,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Crystal Palace,354,Burnley,328,Selhurst Park,1.91,3.41,4.36,0,1,1,0,0,0,0,55.0,6.6,0.0,2.0,12.9,144.0,66.0
327101,2022-02-26 15:00:00+00:00,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Brentford,402,Newcastle,67,Brentford Community Stadium,2.31,3.36,3.13,0,0,1,0,0,0,0,10.0,7.1,0.0,3.0,12.2,146.0,65.0
327095,2022-02-26 15:00:00+00:00,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Man United,66,Watford,346,Old Trafford,1.32,5.29,9.85,0,1,0,0,0,0,0,32.0,8.8,0.0,24.0,19.9,167.0,62.0
327100,2022-02-26 15:30:00+00:00,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Brighton Hove,397,Aston Villa,58,The American Express Community Stadium,2.46,3.32,2.92,0,0,1,0,0,0,0,68.0,6.4,0.0,3.0,17.7,123.0,72.0
327097,2022-02-26 17:30:00+00:00,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Everton,62,Man City,65,Goodison Park,12.0,5.99,1.26,0,0,1,0,0,0,0,41.0,7.3,0.0,0.0,28.5,152.0,68.0
327093,2022-02-27 14:00:00+00:00,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,West Ham,563,Wolverhampton,76,London Stadium,2.03,3.41,3.59,1,0,1,0,0,0,0,10.0,8.0,0.0,0.0,18.3,144.0,61.0
327150,2022-03-01 19:45:00+00:00,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Burnley,328,Leicester City,338,Turf Moor,3.15,3.54,2.25,0,0,1,0,0,0,0,121.0,3.2,0.0,90.0,18.0,70.0,93.0
327090,2022-03-05 12:30:00+00:00,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Leicester City,338,Leeds United,341,King Power Stadium,2.03,3.73,3.41,1,0,1,0,0,0,0,54.0,7.9,0.0,60.0,32.8,3.0,62.0
327091,2022-03-05 15:00:00+00:00,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Burnley,328,Chelsea,61,Turf Moor,8.21,4.65,1.39,0,0,1,1,0,0,0,121.0,6.1,0.0,25.0,16.4,29.0,64.0
327086,2022-03-05 15:00:00+00:00,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Norwich,68,Brentford,402,Carrow Road,2.82,3.25,2.55,0,0,1,1,0,0,0,3.0,5.0,0.1,100.0,17.6,28.0,88.0
327092,2022-03-05 15:00:00+00:00,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Aston Villa,58,Southampton,340,Villa Park,2.17,3.62,3.11,1,0,1,1,0,0,0,100.0,6.5,0.0,100.0,23.5,11.0,61.0
327087,2022-03-05 15:00:00+00:00,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Newcastle,67,Brighton Hove,397,St James' Park,2.77,3.28,2.57,1,0,1,0,0,0,0,80.0,5.4,0.1,9.0,17.8,7.0,78.0
327083,2022-03-05 15:00:00+00:00,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Wolverhampton,76,Crystal Palace,354,Molineux Stadium,2.22,3.27,3.33,0,0,1,0,0,0,0,130.0,6.7,0.0,45.0,19.3,14.0,56.0
327089,2022-03-05 17:30:00+00:00,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Liverpool,64,West Ham,563,Anfield,1.33,5.42,8.2,1,0,1,0,0,0,0,59.0,4.2,0.0,0.0,11.0,19.0,69.0
327084,2022-03-06 14:00:00+00:00,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Watford,346,Arsenal,57,Vicarage Road Stadium,5.43,3.95,1.61,0,0,1,1,0,0,0,72.0,6.2,0.0,79.0,23.6,56.0,59.0
327088,2022-03-06 16:30:00+00:00,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Man City,65,Man United,66,Etihad Stadium,1.32,5.38,9.08,1,0,1,1,0,0,0,0.0,-1.0,0.0,100.0,22.3,104.0,72.0
327085,2022-03-07 20:00:00+00:00,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Tottenham,73,Everton,62,Tottenham Hotspur Stadium,1.58,4.12,5.64,1,0,1,1,0,0,0,13.0,2.6,0.0,0.0,18.5,119.0,63.0
327154,2022-03-10 19:30:00+00:00,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Southampton,340,Newcastle,67,St. Mary's Stadium,1.9,3.8,3.89,0,0,1,0,0,0,0,6.0,10.3,0.1,32.0,15.9,155.0,87.0
327173,2022-03-10 19:30:00+00:00,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Wolverhampton,76,Watford,346,Molineux Stadium,2.1,3.37,3.78,1,0,1,1,0,0,0,130.0,9.6,0.1,100.0,17.7,147.0,86.0
327066,2022-03-10 19:30:00+00:00,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Norwich,68,Chelsea,61,Carrow Road,9.33,5.11,1.33,0,0,1,1,0,0,0,3.0,9.5,0.0,5.0,19.4,145.0,73.0
327166,2022-03-10 19:45:00+00:00,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Leeds United,341,Aston Villa,58,Elland Road,2.86,3.37,2.56,0,0,1,0,0,0,0,43.0,10.9,0.0,90.0,20.6,151.0,82.0
327080,2022-03-12 12:30:00+00:00,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Brighton Hove,397,Liverpool,64,The American Express Community Stadium,5.75,4.42,1.52,0,0,1,0,0,0,0,68.0,9.5,0.2,26.0,25.7,175.0,82.0
327081,2022-03-12 15:00:00+00:00,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Brentford,402,Burnley,328,Brentford Community Stadium,2.23,3.33,3.22,1,0,1,0,0,0,0,10.0,10.3,0.0,30.0,18.2,155.0,66.0
327075,2022-03-12 17:30:00+00:00,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Man United,66,Tottenham,73,Old Trafford,1.95,3.68,3.65,1,0,1,1,0,0,0,32.0,9.2,0.0,71.0,22.6,143.0,62.0
327077,2022-03-13 14:00:00+00:00,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Everton,62,Wolverhampton,76,Goodison Park,2.44,3.25,2.97,0,0,1,0,0,0,0,41.0,11.7,0.2,58.0,17.4,187.0,59.0
327079,2022-03-13 14:00:00+00:00,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Chelsea,61,Newcastle,67,Stamford Bridge,1.27,5.62,11.1,1,0,1,0,0,0,0,9.0,9.9,0.0,90.0,13.4,174.0,82.0
327073,2022-03-13 14:00:00+00:00,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,West Ham,563,Aston Villa,58,London Stadium,2.01,3.4,3.8,1,0,1,0,0,0,0,10.0,9.8,0.0,92.0,12.7,173.0,82.0
327076,2022-03-13 14:00:00+00:00,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Leeds United,341,Norwich,68,Elland Road,1.72,3.98,4.41,1,0,1,0,0,0,0,43.0,12.1,0.0,92.0,19.2,172.0,56.0
327074,2022-03-13 14:00:00+00:00,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Southampton,340,Watford,346,St. Mary's Stadium,1.7,3.93,4.69,0,0,1,0,0,0,0,6.0,10.9,0.0,48.0,19.2,197.0,65.0
327082,2022-03-13 16:30:00+00:00,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Arsenal,57,Leicester City,338,Emirates Stadium,1.6,4.2,5.11,1,0,1,0,0,0,0,30.0,8.4,0.0,74.0,11.2,184.0,86.0
327078,2022-03-14 20:00:00+00:00,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Crystal Palace,354,Man City,65,Selhurst Park,9.15,5.42,1.31,0,1,0,0,0,0,0,55.0,5.3,0.0,71.0,6.5,177.0,96.0
327210,2022-03-16 19:30:00+00:00,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Brighton Hove,397,Tottenham,73,The American Express Community Stadium,2.68,3.22,2.73,0,0,1,0,0,0,0,68.0,8.5,0.1,43.0,21.3,304.0,88.0
327102,2022-03-16 20:15:00+00:00,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Arsenal,57,Liverpool,64,Emirates Stadium,4.26,3.94,1.77,0,0,1,0,0,0,0,30.0,6.3,0.0,31.0,21.1,295.0,90.0
327167,2022-03-17 19:45:00+00:00,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Everton,62,Newcastle,67,Goodison Park,1.94,3.57,4.18,1,0,1,0,0,0,0,41.0,7.8,0.0,7.0,13.1,249.0,92.0
327063,2022-03-18 20:00:00+00:00,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Wolverhampton,76,Leeds United,341,Molineux Stadium,2.18,3.45,3.28,0,0,1,1,0,0,0,130.0,7.2,0.0,0.0,15.7,106.0,86.0
327072,2022-03-19 12:30:00+00:00,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Aston Villa,58,Arsenal,57,Villa Park,3.48,3.58,2.06,0,0,1,0,0,0,0,100.0,13.5,0.0,0.0,24.3,98.0,52.0
327070,2022-03-20 14:00:00+00:00,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Leicester City,338,Brentford,402,King Power Stadium,1.9,3.68,3.93,1,0,1,0,0,0,0,54.0,10.2,0.0,38.0,5.9,101.0,46.0
327065,2022-03-20 16:30:00+00:00,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Tottenham,73,West Ham,563,Tottenham Hotspur Stadium,2.14,3.55,3.28,1,0,1,1,0,0,0,13.0,7.4,0.0,58.0,5.7,198.0,61.0
327058,2022-04-02 11:30:00+00:00,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Liverpool,64,Watford,346,Anfield,1.12,9.17,20.45,1,0,1,0,0,0,0,59.0,7.8,0.0,21.0,10.2,98.0,56.0
327054,2022-04-02 14:00:00+00:00,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Burnley,328,Man City,65,Turf Moor,12.91,6.41,1.21,0,0,1,0,0,0,0,121.0,6.8,0.0,20.0,11.9,61.0,53.0
327057,2022-04-02 14:00:00+00:00,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Leeds United,341,Southampton,340,Elland Road,2.41,3.59,2.73,0,1,1,0,0,0,0,43.0,7.1,0.0,38.0,11.7,34.0,55.0
327053,2022-04-02 14:00:00+00:00,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Brighton Hove,397,Norwich,68,The American Express Community Stadium,1.58,3.95,5.9,0,1,0,0,0,0,0,68.0,6.9,0.0,31.0,15.3,34.0,46.0
327055,2022-04-02 14:00:00+00:00,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Chelsea,61,Brentford,402,Stamford Bridge,1.31,5.08,10.01,0,0,1,1,0,0,0,9.0,7.0,0.1,48.0,12.7,15.0,57.0
327062,2022-04-02 14:00:00+00:00,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Wolverhampton,76,Aston Villa,58,Molineux Stadium,2.62,3.25,2.74,1,0,1,0,0,0,0,130.0,6.7,0.1,25.0,10.3,36.0,54.0
327059,2022-04-02 16:30:00+00:00,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Man United,66,Leicester City,338,Old Trafford,1.55,4.41,5.37,0,1,1,0,0,0,0,32.0,6.2,0.0,13.0,6.7,36.0,64.0
327061,2022-04-03 13:00:00+00:00,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,West Ham,563,Everton,62,London Stadium,1.75,3.77,4.48,1,0,1,0,0,0,0,10.0,9.1,0.0,100.0,10.7,315.0,42.0
327060,2022-04-03 15:30:00+00:00,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Tottenham,73,Newcastle,67,Tottenham Hotspur Stadium,1.52,4.34,5.93,1,0,1,1,1,0,0,13.0,8.2,0.0,100.0,9.8,294.0,50.0
327056,2022-04-04 19:00:00+00:00,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Crystal Palace,354,Arsenal,57,Selhurst Park,4.06,3.46,1.92,1,0,1,0,0,0,0,55.0,11.2,0.0,100.0,18.8,275.0,82.0
327180,2022-04-06 18:30:00+00:00,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Burnley,328,Everton,62,Turf Moor,2.95,3.16,2.63,1,0,1,1,0,0,0,121.0,6.6,2.3,100.0,34.2,240.0,91.0
327049,2022-04-08 19:00:00+00:00,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Newcastle,67,Wolverhampton,76,St James' Park,2.42,3.09,3.1,1,0,1,0,0,0,0,80.0,2.7,0.0,0.0,15.1,282.0,70.0
327046,2022-04-09 11:30:00+00:00,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Everton,62,Man United,66,Goodison Park,3.98,3.98,1.94,1,0,1,0,0,0,0,41.0,7.7,0.1,22.0,24.3,295.0,65.0
