id,day,month,year,weekday,hour,minute,matchday,leagueType,homeId,awayId,scoreHomeHt,scoreAwayHt,scoreHomeFt,scoreAwayFt,h2hHomeWins,h2hHomeLosses,h2hAwayWins,h2hAwayLosses,h2hDraws,h2hAvgGoals,target
442965.0,14.0,4.0,2024.0,7.0,18.0,45.0,29.0,0.0,523.0,512.0,1.0,0.0,4.0,3.0,2.0,-2.0,2.0,-2.0,1.0,3.4,1.0
441946.0,20.0,1.0,2024.0,6.0,14.0,30.0,18.0,0.0,55.0,19.0,0.0,1.0,2.0,2.0,1.0,-3.0,3.0,-1.0,1.0,2.8,0.0
415762.0,2.0,4.0,2023.0,7.0,12.0,30.0,27.0,0.0,6806.0,675.0,1.0,1.0,1.0,3.0,0.0,-4.0,4.0,0.0,1.0,3.4,0.0
422151.0,22.0,4.0,2023.0,6.0,14.0,0.0,44.0,0.0,75.0,384.0,1.0,1.0,2.0,1.0,3.0,0.0,0.0,-3.0,2.0,2.2,1.0
416681.0,20.0,8.0,2022.0,6.0,13.0,30.0,3.0,0.0,4.0,12.0,1.0,0.0,2.0,3.0,4.0,-1.0,1.0,-4.0,0.0,3.2,0.0
418724.0,22.0,1.0,2023.0,7.0,17.0,0.0,19.0,0.0,488.0,100.0,0.0,1.0,0.0,2.0,0.0,-4.0,4.0,0.0,1.0,2.4,0.0
333545.0,6.0,2.0,2022.0,7.0,17.0,0.0,24.0,0.0,115.0,586.0,0.0,0.0,2.0,0.0,1.0,-3.0,3.0,-1.0,1.0,2.0,1.0
392012.0,27.0,4.0,2022.0,3.0,22.0,0.0,3.0,1.0,3984.0,5680.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,-2.0,0.0,2.5,1.0
494884.0,25.0,4.0,2024.0,4.0,0.0,30.0,3.0,1.0,9379.0,6667.0,1.0,1.0,1.0,2.0,0.0,-2.0,2.0,0.0,0.0,2.5,0.0
327878.0,6.0,4.0,2022.0,3.0,18.0,45.0,30.0,0.0,351.0,1076.0,1.0,0.0,2.0,0.0,3.0,-2.0,2.0,-3.0,0.0,3.0,1.0
330179.0,21.0,5.0,2022.0,6.0,19.0,0.0,38.0,0.0,547.0,522.0,2.0,0.0,2.0,3.0,0.0,-2.0,2.0,0.0,3.0,1.6,0.0
333562.0,23.0,1.0,2022.0,7.0,17.0,0.0,23.0,0.0,445.0,100.0,0.0,4.0,2.0,4.0,0.0,-5.0,5.0,0.0,0.0,4.0,0.0
417171.0,9.0,10.0,2022.0,7.0,13.0,0.0,10.0,0.0,512.0,525.0,1.0,1.0,1.0,2.0,2.0,-3.0,3.0,-2.0,0.0,2.4,0.0
442808.0,12.0,11.0,2023.0,7.0,14.0,0.0,12.0,0.0,545.0,543.0,2.0,1.0,3.0,1.0,3.0,-1.0,1.0,-3.0,1.0,2.0,1.0
436073.0,3.0,12.0,2023.0,7.0,14.0,0.0,14.0,0.0,1044.0,58.0,1.0,1.0,2.0,2.0,2.0,-2.0,2.0,-2.0,1.0,3.2,0.0
444583.0,21.0,4.0,2024.0,7.0,13.0,0.0,33.0,0.0,586.0,470.0,0.0,0.0,0.0,0.0,2.0,-1.0,1.0,-2.0,2.0,2.2,0.0
433650.0,4.0,5.0,2023.0,4.0,22.0,0.0,3.0,1.0,6803.0,1783.0,0.0,1.0,1.0,1.0,0.0,-1.0,1.0,0.0,1.0,2.5,0.0
436936.0,16.0,12.0,2023.0,6.0,15.0,0.0,22.0,0.0,345.0,69.0,0.0,1.0,2.0,1.0,3.0,-1.0,1.0,-3.0,1.0,3.0,1.0
451687.0,5.0,10.0,2023.0,4.0,0.0,30.0,2.0,1.0,6684.0,1765.0,1.0,0.0,1.0,2.0,1.0,-2.0,2.0,-1.0,2.0,2.4,0.0
433644.0,29.0,6.0,2023.0,4.0,0.0,30.0,6.0,1.0,1783.0,4529.0,3.0,0.0,4.0,0.0,1.0,-1.0,1.0,-1.0,0.0,3.5,1.0
444427.0,29.0,12.0,2023.0,5.0,19.0,45.0,18.0,0.0,107.0,108.0,1.0,1.0,1.0,1.0,0.0,-3.0,3.0,0.0,2.0,2.4,0.0
325762.0,28.0,8.0,2021.0,6.0,19.0,0.0,3.0,0.0,672.0,684.0,0.0,0.0,1.0,0.0,1.0,-3.0,3.0,-1.0,1.0,3.2,1.0
416397.0,27.0,5.0,2023.0,6.0,13.0,30.0,34.0,0.0,19.0,17.0,0.0,1.0,2.0,1.0,1.0,-1.0,1.0,-1.0,3.0,2.8,1.0
416176.0,21.0,1.0,2023.0,6.0,15.0,0.0,21.0,0.0,340.0,58.0,0.0,0.0,0.0,1.0,1.0,-4.0,4.0,-1.0,0.0,1.6,0.0
433310.0,10.0,3.0,2023.0,5.0,0.0,0.0,1.0,1.0,2064.0,5347.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,1.0,0.5,0.0
418819.0,16.0,10.0,2022.0,7.0,13.0,0.0,10.0,0.0,110.0,115.0,0.0,0.0,0.0,0.0,2.0,-1.0,1.0,-2.0,2.0,1.8,0.0
327944.0,25.0,1.0,2022.0,2.0,19.0,45.0,25.0,0.0,332.0,1077.0,0.0,1.0,2.0,2.0,1.0,-1.0,1.0,-1.0,1.0,4.666666666666667,0.0
327243.0,20.0,11.0,2021.0,6.0,15.0,0.0,12.0,0.0,76.0,563.0,0.0,0.0,1.0,0.0,1.0,-4.0,4.0,-1.0,0.0,2.0,1.0
325605.0,23.0,1.0,2022.0,7.0,15.0,45.0,20.0,0.0,6806.0,676.0,0.0,1.0,0.0,3.0,1.0,-4.0,4.0,-1.0,0.0,2.8,0.0
436685.0,6.0,8.0,2023.0,7.0,13.0,30.0,1.0,0.0,341.0,715.0,0.0,2.0,2.0,2.0,2.0,-1.0,1.0,-2.0,2.0,4.0,0.0
415744.0,15.0,4.0,2023.0,6.0,19.0,0.0,29.0,0.0,6806.0,673.0,1.0,0.0,4.0,0.0,2.0,0.0,0.0,-2.0,3.0,2.0,1.0
444572.0,13.0,4.0,2024.0,6.0,16.0,0.0,32.0,0.0,586.0,109.0,0.0,0.0,0.0,0.0,0.0,-3.0,3.0,0.0,2.0,2.2,0.0
327124.0,10.0,2.0,2022.0,4.0,19.0,45.0,24.0,0.0,64.0,338.0,1.0,0.0,2.0,0.0,4.0,-1.0,1.0,-4.0,0.0,2.6,1.0
327161.0,2.0,1.0,2022.0,7.0,14.0,0.0,21.0,0.0,402.0,58.0,1.0,1.0,2.0,1.0,1.0,-2.0,2.0,-1.0,2.0,3.6,1.0
330544.0,14.0,8.0,2021.0,6.0,15.0,0.0,2.0,0.0,521.0,522.0,0.0,3.0,0.0,4.0,1.0,-3.0,3.0,-1.0,1.0,2.8,0.0
333414.0,14.0,5.0,2022.0,6.0,16.0,0.0,37.0,0.0,115.0,488.0,1.0,2.0,2.0,3.0,2.0,-1.0,1.0,-2.0,2.0,2.6,0.0
416347.0,28.0,8.0,2022.0,7.0,15.0,30.0,4.0,0.0,351.0,73.0,0.0,1.0,0.0,2.0,1.0,-4.0,4.0,-1.0,0.0,2.8,0.0
417240.0,21.0,8.0,2022.0,7.0,15.0,5.0,3.0,0.0,529.0,510.0,1.0,0.0,2.0,1.0,3.0,-1.0,1.0,-3.0,1.0,3.2,1.0
330533.0,22.0,8.0,2021.0,7.0,13.0,0.0,3.0,0.0,518.0,525.0,0.0,1.0,3.0,1.0,4.0,0.0,0.0,-4.0,1.0,2.0,1.0
325674.0,20.0,11.0,2021.0,6.0,17.0,45.0,13.0,0.0,6806.0,666.0,0.0,0.0,0.0,1.0,0.0,-2.0,2.0,0.0,3.0,3.4,0.0
441604.0,3.0,12.0,2023.0,7.0,11.0,15.0,14.0,0.0,675.0,674.0,0.0,0.0,1.0,2.0,1.0,-2.0,2.0,-1.0,2.0,3.8,0.0
422564.0,13.0,9.0,2022.0,2.0,18.0,45.0,10.0,0.0,394.0,75.0,0.0,1.0,1.0,2.0,0.0,-4.0,4.0,0.0,1.0,2.6,0.0
444296.0,24.0,9.0,2023.0,7.0,10.0,30.0,5.0,0.0,445.0,108.0,0.0,0.0,0.0,1.0,1.0,-4.0,4.0,-1.0,0.0,2.6,0.0
442720.0,19.0,8.0,2023.0,6.0,19.0,0.0,2.0,0.0,511.0,524.0,0.0,0.0,1.0,1.0,1.0,-3.0,3.0,-1.0,1.0,3.2,0.0
328137.0,18.0,9.0,2021.0,6.0,14.0,0.0,8.0,0.0,389.0,72.0,3.0,0.0,3.0,3.0,3.0,-1.0,1.0,-3.0,1.0,2.2,0.0
339881.0,2.0,3.0,2022.0,3.0,0.0,30.0,2.0,1.0,4267.0,7937.0,2.0,0.0,3.0,0.0,1.0,-1.0,1.0,-1.0,0.0,2.5,1.0
442948.0,29.0,3.0,2024.0,5.0,20.0,0.0,27.0,0.0,521.0,546.0,1.0,0.0,2.0,1.0,2.0,-1.0,1.0,-2.0,2.0,2.2,1.0
328024.0,20.0,11.0,2021.0,6.0,15.0,0.0,18.0,0.0,322.0,332.0,1.0,0.0,2.0,0.0,2.0,-1.0,1.0,-2.0,2.0,2.0,1.0
327688.0,7.0,5.0,2022.0,6.0,11.0,30.0,46.0,0.0,389.0,355.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,-2.0,3.0,1.0,1.0
436826.0,25.0,10.0,2023.0,3.0,18.0,45.0,13.0,0.0,387.0,349.0,0.0,1.0,0.0,1.0,2.0,-2.0,2.0,-2.0,1.0,2.8,0.0
333768.0,28.0,8.0,2021.0,6.0,16.0,30.0,2.0,0.0,110.0,488.0,3.0,1.0,6.0,1.0,5.0,0.0,0.0,-5.0,0.0,4.8,1.0
328064.0,30.0,10.0,2021.0,6.0,14.0,0.0,15.0,0.0,387.0,357.0,2.0,1.0,2.0,1.0,2.0,-2.0,2.0,-2.0,1.0,2.2,1.0
418592.0,4.0,5.0,2023.0,4.0,18.0,45.0,33.0,0.0,445.0,103.0,2.0,0.0,3.0,1.0,2.0,-2.0,2.0,-2.0,1.0,1.8,1.0
330493.0,22.0,9.0,2021.0,3.0,19.0,0.0,7.0,0.0,545.0,524.0,1.0,1.0,1.0,2.0,0.0,-5.0,5.0,0.0,0.0,3.4,0.0
415716.0,21.0,5.0,2023.0,7.0,12.0,30.0,33.0,0.0,678.0,676.0,1.0,0.0,3.0,1.0,4.0,-1.0,1.0,-4.0,0.0,3.6,1.0
